Data;Hora (UTC);Temp. Ins. (C);Umi. Ins. (%)
22/10/2025;900;;
22/10/2025;1000;;
22/10/2025;1100;;
22/10/2025;1200;;
22/10/2025;1300;21.8;36.5
22/10/2025;1400;22.4;30.7
22/10/2025;1500;23.4;26
22/10/2025;1600;24;26.8
22/10/2025;1700;24.9;26.7
22/10/2025;1800;25.7;25.7
22/10/2025;1900;25.4;29.8
22/10/2025;2000;23.8;40.6
;;;
;;23.925;30.35
