Contagem;Dispositivo;Data;Hora;Temperatura;Umidade
1494;Pico W_F0BB;17/10/2025;15:06:58;36.2;31.3
1495;Pico W_F0BB;17/10/2025;15:07:18;36.2;31.4
1496;Pico W_F0BB;17/10/2025;15:07:39;36.2;31.5
1497;Pico W_F0BB;17/10/2025;15:07:59;36.2;31.5
1498;Pico W_F0BB;17/10/2025;15:08:19;36.2;31.5
1499;Pico W_F0BB;17/10/2025;15:08:39;36.2;31.5
1500;Pico W_F0BB;17/10/2025;15:09:00;36.3;31.6
1501;Pico W_F0BB;17/10/2025;15:09:20;36.3;31.5
1502;Pico W_F0BB;17/10/2025;15:09:40;36.3;31.4
1503;Pico W_F0BB;17/10/2025;15:10:01;36.3;31.5
1504;Pico W_F0BB;17/10/2025;15:10:21;36.3;31.5
1505;Pico W_F0BB;17/10/2025;15:10:41;36.2;31
1506;Pico W_F0BB;17/10/2025;15:11:02;36.1;31.1
1507;Pico W_F0BB;17/10/2025;15:11:22;36.1;31
1508;Pico W_F0BB;17/10/2025;15:11:42;36.1;31.2
1509;Pico W_F0BB;17/10/2025;15:12:03;36.1;31.2
1510;Pico W_F0BB;17/10/2025;15:12:23;36;31.4
1511;Pico W_F0BB;17/10/2025;15:12:43;35.9;31.6
1512;Pico W_F0BB;17/10/2025;15:13:03;35.9;31.8
1513;Pico W_F0BB;17/10/2025;15:13:24;36;32
1514;Pico W_F0BB;17/10/2025;15:13:44;36;31.7
1515;Pico W_F0BB;17/10/2025;15:14:04;36.1;31.7
1516;Pico W_F0BB;17/10/2025;15:14:25;36.2;31.7
1517;Pico W_F0BB;17/10/2025;15:14:45;36.3;31.6
1518;Pico W_F0BB;17/10/2025;15:15:05;36.3;32.2
1519;Pico W_F0BB;17/10/2025;15:15:26;36.3;31.9
1520;Pico W_F0BB;17/10/2025;15:15:46;36.3;31.8
1521;Pico W_F0BB;17/10/2025;15:16:06;36.2;31.6
1522;Pico W_F0BB;17/10/2025;15:16:27;36.2;31.7
1523;Pico W_F0BB;17/10/2025;15:16:47;36.2;31.7
1524;Pico W_F0BB;17/10/2025;15:17:07;36.3;31.9
1525;Pico W_F0BB;17/10/2025;15:17:27;36.3;32.1
1526;Pico W_F0BB;17/10/2025;15:17:48;36.4;32.3
1527;Pico W_F0BB;17/10/2025;15:18:08;36.5;32.4
1528;Pico W_F0BB;17/10/2025;15:18:28;36.6;32.4
1529;Pico W_F0BB;17/10/2025;15:18:49;36.7;31.8
1530;Pico W_F0BB;17/10/2025;15:19:09;36.6;31.6
1531;Pico W_F0BB;17/10/2025;15:19:29;36.6;31.6
1532;Pico W_F0BB;17/10/2025;15:19:50;36.6;31.7
1533;Pico W_F0BB;17/10/2025;15:20:10;36.6;31.7
1534;Pico W_F0BB;17/10/2025;15:20:30;36.7;31.7
1535;Pico W_F0BB;17/10/2025;15:20:50;36.7;31.6
1536;Pico W_F0BB;17/10/2025;15:21:11;36.8;31.7
1537;Pico W_F0BB;17/10/2025;15:21:31;36.8;31.6
1538;Pico W_F0BB;17/10/2025;15:21:51;36.9;31.6
1539;Pico W_F0BB;17/10/2025;15:22:12;36.9;31.7
1540;Pico W_F0BB;17/10/2025;15:22:32;36.9;31.6
1541;Pico W_F0BB;17/10/2025;15:22:52;36.9;31.5
1542;Pico W_F0BB;17/10/2025;15:23:13;37;31.5
1543;Pico W_F0BB;17/10/2025;15:23:33;37;31.5
1544;Pico W_F0BB;17/10/2025;15:23:53;37;31.1
1545;Pico W_F0BB;17/10/2025;15:24:14;37;31.3
1546;Pico W_F0BB;17/10/2025;15:24:34;37;31.3
1547;Pico W_F0BB;17/10/2025;15:24:54;37;31.1
1548;Pico W_F0BB;17/10/2025;15:25:14;37;31.2
1549;Pico W_F0BB;17/10/2025;15:25:35;37;31.5
1550;Pico W_F0BB;17/10/2025;15:25:55;37;31.6
1551;Pico W_F0BB;17/10/2025;15:26:15;37.1;31.6
1552;Pico W_F0BB;17/10/2025;15:26:36;37.2;31.5
1553;Pico W_F0BB;17/10/2025;15:26:56;37.1;31.3
1554;Pico W_F0BB;17/10/2025;15:27:16;37.1;31.2
1555;Pico W_F0BB;17/10/2025;15:27:37;37.1;30.8
1556;Pico W_F0BB;17/10/2025;15:27:57;37.1;30.8
1557;Pico W_F0BB;17/10/2025;15:28:17;37.2;30.6
1558;Pico W_F0BB;17/10/2025;15:28:38;37.2;30.7
1559;Pico W_F0BB;17/10/2025;15:28:58;37.2;30.8
1560;Pico W_F0BB;17/10/2025;15:29:18;37.2;31.1
1561;Pico W_F0BB;17/10/2025;15:29:38;37.2;30.9
1562;Pico W_F0BB;17/10/2025;15:29:59;37.1;30.7
1563;Pico W_F0BB;17/10/2025;15:30:19;37.1;30.5
1564;Pico W_F0BB;17/10/2025;15:30:39;37.1;30.5
1565;Pico W_F0BB;17/10/2025;15:31:00;37.1;30.9
1566;Pico W_F0BB;17/10/2025;15:31:20;37.1;31
1567;Pico W_F0BB;17/10/2025;15:31:40;37.2;31.1
1568;Pico W_F0BB;17/10/2025;15:32:01;37.3;31.1
1569;Pico W_F0BB;17/10/2025;15:32:21;37.3;30.9
1570;Pico W_F0BB;17/10/2025;15:32:41;37.3;30.7
1571;Pico W_F0BB;17/10/2025;15:33:01;37.3;30.6
1572;Pico W_F0BB;17/10/2025;15:33:22;37.3;30.6
1573;Pico W_F0BB;17/10/2025;15:33:42;37.2;30.6
1574;Pico W_F0BB;17/10/2025;15:34:02;37.1;30.5
1575;Pico W_F0BB;17/10/2025;15:34:23;37;30.4
1576;Pico W_F0BB;17/10/2025;15:34:43;36.9;30.2
1577;Pico W_F0BB;17/10/2025;15:35:03;36.9;30.5
1578;Pico W_F0BB;17/10/2025;15:35:24;36.8;30.7
1579;Pico W_F0BB;17/10/2025;15:35:44;36.7;30.7
1580;Pico W_F0BB;17/10/2025;15:36:04;36.6;30.4
1581;Pico W_F0BB;17/10/2025;15:36:25;36.6;30.4
1582;Pico W_F0BB;17/10/2025;15:36:45;36.6;30.5
1583;Pico W_F0BB;17/10/2025;15:37:05;36.5;30.5
1584;Pico W_F0BB;17/10/2025;15:37:25;36.5;30.6
1585;Pico W_F0BB;17/10/2025;15:37:46;36.5;30.7
1586;Pico W_F0BB;17/10/2025;15:38:06;36.6;30.9
1587;Pico W_F0BB;17/10/2025;15:38:26;36.6;31.2
1588;Pico W_F0BB;17/10/2025;15:38:47;36.6;31.2
1589;Pico W_F0BB;17/10/2025;15:39:07;36.6;31.3
1590;Pico W_F0BB;17/10/2025;15:39:27;36.6;31.2
1591;Pico W_F0BB;17/10/2025;15:39:48;36.6;31.2
1592;Pico W_F0BB;17/10/2025;15:40:08;36.6;31.2
1593;Pico W_F0BB;17/10/2025;15:40:28;36.5;31.3
1594;Pico W_F0BB;17/10/2025;15:40:48;36.5;31.4
1595;Pico W_F0BB;17/10/2025;15:41:09;36.5;31.6
1596;Pico W_F0BB;17/10/2025;15:41:29;36.4;31.8
1597;Pico W_F0BB;17/10/2025;15:41:49;36.4;32
1598;Pico W_F0BB;17/10/2025;15:42:10;36.3;31.8
1599;Pico W_F0BB;17/10/2025;15:42:30;36.3;31.8
1600;Pico W_F0BB;17/10/2025;15:42:50;36.2;31.8
1601;Pico W_F0BB;17/10/2025;15:43:11;36.1;31.8
1602;Pico W_F0BB;17/10/2025;15:43:31;36.1;31.8
1603;Pico W_F0BB;17/10/2025;15:43:51;36.1;32
1604;Pico W_F0BB;17/10/2025;15:44:12;36.1;32
1605;Pico W_F0BB;17/10/2025;15:44:32;36.1;32
1606;Pico W_F0BB;17/10/2025;15:44:52;36.1;32.1
1607;Pico W_F0BB;17/10/2025;15:45:12;36.1;32
1608;Pico W_F0BB;17/10/2025;15:45:33;36.1;32
1609;Pico W_F0BB;17/10/2025;15:45:53;36.1;32.2
1610;Pico W_F0BB;17/10/2025;15:46:13;36.1;32.1
1611;Pico W_F0BB;17/10/2025;15:46:34;36.1;32.1
1612;Pico W_F0BB;17/10/2025;15:46:54;36.1;32.1
1613;Pico W_F0BB;17/10/2025;15:47:14;36.2;32.1
1614;Pico W_F0BB;17/10/2025;15:47:35;36.2;32
1615;Pico W_F0BB;17/10/2025;15:47:55;36.3;31.8
1616;Pico W_F0BB;17/10/2025;15:48:15;36.2;31.8
1617;Pico W_F0BB;17/10/2025;15:48:36;36.2;31.8
1618;Pico W_F0BB;17/10/2025;15:48:56;36.2;31.7
1619;Pico W_F0BB;17/10/2025;15:49:16;36.2;31.5
1620;Pico W_F0BB;17/10/2025;15:49:36;36.2;31.5
1621;Pico W_F0BB;17/10/2025;15:49:57;36.1;31.4
1622;Pico W_F0BB;17/10/2025;15:50:17;36.1;31.5
1623;Pico W_F0BB;17/10/2025;15:50:37;36;31.5
1624;Pico W_F0BB;17/10/2025;15:50:58;36;31.4
1625;Pico W_F0BB;17/10/2025;15:51:18;35.9;31.3
1626;Pico W_F0BB;17/10/2025;15:51:38;35.8;31.2
1627;Pico W_F0BB;17/10/2025;15:51:59;35.7;31.3
1628;Pico W_F0BB;17/10/2025;15:52:19;35.7;31.5
1629;Pico W_F0BB;17/10/2025;15:52:39;35.6;31.5
1630;Pico W_F0BB;17/10/2025;15:52:59;35.6;31.6
1631;Pico W_F0BB;17/10/2025;15:53:20;35.6;31.5
1632;Pico W_F0BB;17/10/2025;15:53:40;35.5;31.6
1633;Pico W_F0BB;17/10/2025;15:54:00;35.5;31.7
1634;Pico W_F0BB;17/10/2025;15:54:21;35.5;31.8
1635;Pico W_F0BB;17/10/2025;15:54:41;35.5;31.9
1636;Pico W_F0BB;17/10/2025;15:55:01;35.5;31.9
1637;Pico W_F0BB;17/10/2025;15:55:22;35.5;32
1638;Pico W_F0BB;17/10/2025;15:55:42;35.6;32
1639;Pico W_F0BB;17/10/2025;15:56:02;35.6;32
1640;Pico W_F0BB;17/10/2025;15:56:23;35.6;32.1
1641;Pico W_F0BB;17/10/2025;15:56:43;35.6;32
1642;Pico W_F0BB;17/10/2025;15:57:03;35.6;32
1643;Pico W_F0BB;17/10/2025;15:57:23;35.6;32.1
1644;Pico W_F0BB;17/10/2025;15:57:44;35.6;32
1645;Pico W_F0BB;17/10/2025;15:58:04;35.6;32
1646;Pico W_F0BB;17/10/2025;15:58:24;35.6;32
1647;Pico W_F0BB;17/10/2025;15:58:45;35.6;32
1648;Pico W_F0BB;17/10/2025;15:59:05;35.6;32.1
1649;Pico W_F0BB;17/10/2025;15:59:25;35.6;32.3
1650;Pico W_F0BB;17/10/2025;15:59:46;35.6;32.4
1651;Pico W_F0BB;17/10/2025;16:00:06;35.6;32.3
1652;Pico W_F0BB;17/10/2025;16:00:26;35.6;32.5
1653;Pico W_F0BB;17/10/2025;16:00:47;35.6;32.6
1654;Pico W_F0BB;17/10/2025;16:01:07;35.6;32.6
1655;Pico W_F0BB;17/10/2025;16:01:27;35.6;32.8
1656;Pico W_F0BB;17/10/2025;16:01:47;35.6;32.8
1657;Pico W_F0BB;17/10/2025;16:02:08;35.6;33
1658;Pico W_F0BB;17/10/2025;16:02:28;35.6;33
1659;Pico W_F0BB;17/10/2025;16:02:48;35.6;33
1660;Pico W_F0BB;17/10/2025;16:03:09;35.6;33.3
1661;Pico W_F0BB;17/10/2025;16:03:29;35.6;33.3
1662;Pico W_F0BB;17/10/2025;16:03:49;35.7;33.1
1663;Pico W_F0BB;17/10/2025;16:04:10;35.7;33
1664;Pico W_F0BB;17/10/2025;16:04:30;35.6;33.1
1665;Pico W_F0BB;17/10/2025;16:04:50;35.6;33.1
1666;Pico W_F0BB;17/10/2025;16:05:10;35.6;33.1
1667;Pico W_F0BB;17/10/2025;16:05:31;35.6;33
1668;Pico W_F0BB;17/10/2025;16:05:51;35.6;32.7
1669;Pico W_F0BB;17/10/2025;16:06:11;35.6;32.7
1670;Pico W_F0BB;17/10/2025;16:06:32;35.6;32.6
1671;Pico W_F0BB;17/10/2025;16:06:52;35.6;32.6
1672;Pico W_F0BB;17/10/2025;16:07:12;35.6;32.6
1673;Pico W_F0BB;17/10/2025;16:07:33;35.6;32.6
1674;Pico W_F0BB;17/10/2025;16:07:53;35.5;32.5
1675;Pico W_F0BB;17/10/2025;16:08:13;35.5;32.7
1676;Pico W_F0BB;17/10/2025;16:08:34;35.5;32.8
1677;Pico W_F0BB;17/10/2025;16:08:54;35.5;32.8
1678;Pico W_F0BB;17/10/2025;16:09:14;35.5;32.7
1679;Pico W_F0BB;17/10/2025;16:09:34;35.4;32.5
1680;Pico W_F0BB;17/10/2025;16:09:55;35.4;32.6
1681;Pico W_F0BB;17/10/2025;16:10:15;35.4;32.7
1682;Pico W_F0BB;17/10/2025;16:10:35;35.4;32.8
1683;Pico W_F0BB;17/10/2025;16:10:56;35.4;32.9
1684;Pico W_F0BB;17/10/2025;16:11:16;35.4;32.9
1685;Pico W_F0BB;17/10/2025;16:11:36;35.4;32.9
1686;Pico W_F0BB;17/10/2025;16:11:57;35.4;33
1687;Pico W_F0BB;17/10/2025;16:12:17;35.4;33
1688;Pico W_F0BB;17/10/2025;16:12:37;35.4;33.2
1689;Pico W_F0BB;17/10/2025;16:12:58;35.4;33
1690;Pico W_F0BB;17/10/2025;16:13:18;35.3;33.1
1691;Pico W_F0BB;17/10/2025;16:13:38;35.3;33.1
1692;Pico W_F0BB;17/10/2025;16:13:58;35.3;33.2
1693;Pico W_F0BB;17/10/2025;16:14:19;35.3;33.3
1694;Pico W_F0BB;17/10/2025;16:14:39;35.3;33.2
1695;Pico W_F0BB;17/10/2025;16:14:59;35.3;33.3
1696;Pico W_F0BB;17/10/2025;16:15:20;35.3;33.3
1697;Pico W_F0BB;17/10/2025;16:15:40;35.3;33.5
1698;Pico W_F0BB;17/10/2025;16:16:00;35.3;33.6
1699;Pico W_F0BB;17/10/2025;16:16:21;35.3;33.4
1700;Pico W_F0BB;17/10/2025;16:16:41;35.3;33.3
1701;Pico W_F0BB;17/10/2025;16:17:01;35.3;33.4
1702;Pico W_F0BB;17/10/2025;16:17:21;35.3;33.5
1703;Pico W_F0BB;17/10/2025;16:17:42;35.3;33.4
1704;Pico W_F0BB;17/10/2025;16:18:02;35.3;33.4
1705;Pico W_F0BB;17/10/2025;16:18:22;35.3;33.4
1706;Pico W_F0BB;17/10/2025;16:18:43;35.3;33.7
1707;Pico W_F0BB;17/10/2025;16:19:03;35.3;33.8
1708;Pico W_F0BB;17/10/2025;16:19:23;35.3;33.7
1709;Pico W_F0BB;17/10/2025;16:19:44;35.3;33.6
1710;Pico W_F0BB;17/10/2025;16:20:04;35.2;33.7
1711;Pico W_F0BB;17/10/2025;16:20:24;35.2;33.7
1712;Pico W_F0BB;17/10/2025;16:20:45;35.2;33.8
1713;Pico W_F0BB;17/10/2025;16:21:05;35.2;34.1
1714;Pico W_F0BB;17/10/2025;16:21:25;35.2;34.2
1715;Pico W_F0BB;17/10/2025;16:21:45;35.1;34.4
1716;Pico W_F0BB;17/10/2025;16:22:06;35.1;34.4
1717;Pico W_F0BB;17/10/2025;16:22:26;35;34.4
1718;Pico W_F0BB;17/10/2025;16:22:46;35;34.4
1719;Pico W_F0BB;17/10/2025;16:23:07;35;34.2
1720;Pico W_F0BB;17/10/2025;16:23:27;34.9;34.3
1721;Pico W_F0BB;17/10/2025;16:23:47;34.9;34.2
1722;Pico W_F0BB;17/10/2025;16:24:08;34.9;34.3
1723;Pico W_F0BB;17/10/2025;16:24:28;35;33.9
1724;Pico W_F0BB;17/10/2025;16:24:48;35;33.5
1725;Pico W_F0BB;17/10/2025;16:25:09;35;33.7
1726;Pico W_F0BB;17/10/2025;16:25:29;35;33.6
1727;Pico W_F0BB;17/10/2025;16:25:49;35;33.6
1728;Pico W_F0BB;17/10/2025;16:26:09;35;33.5
