Contagem;Dispositivo;Data;Hora;Temperatura;Umidade
37;Pico W_F0BB;15/10/2025;08:13:54;24.8;52.4
38;Pico W_F0BB;15/10/2025;08:14:14;24.7;52.3
39;Pico W_F0BB;15/10/2025;08:14:34;24.5;52.3
40;Pico W_F0BB;15/10/2025;08:14:55;24.5;52.7
41;Pico W_F0BB;15/10/2025;08:15:15;24.4;52.7
42;Pico W_F0BB;15/10/2025;08:15:35;24.3;52.9
43;Pico W_F0BB;15/10/2025;08:15:56;24.4;53.2
44;Pico W_F0BB;15/10/2025;08:16:16;24.6;52.8
45;Pico W_F0BB;15/10/2025;08:16:36;24.7;52.5
46;Pico W_F0BB;15/10/2025;08:16:57;24.9;52.4
47;Pico W_F0BB;15/10/2025;08:17:17;25;52
48;Pico W_F0BB;15/10/2025;08:17:37;25.2;52
49;Pico W_F0BB;15/10/2025;08:17:57;25.4;51.6
50;Pico W_F0BB;15/10/2025;08:18:18;25.5;51.2
51;Pico W_F0BB;15/10/2025;08:18:38;25.5;50.9
52;Pico W_F0BB;15/10/2025;08:18:58;25.2;51
53;Pico W_F0BB;15/10/2025;08:19:19;25.1;51.3
54;Pico W_F0BB;15/10/2025;08:19:39;25;51.6
55;Pico W_F0BB;15/10/2025;08:19:59;24.8;51.8
56;Pico W_F0BB;15/10/2025;08:20:20;24.7;52.2
57;Pico W_F0BB;15/10/2025;08:20:40;24.7;52.2
58;Pico W_F0BB;15/10/2025;08:21:00;24.6;52.3
59;Pico W_F0BB;15/10/2025;08:21:21;24.6;52.4
60;Pico W_F0BB;15/10/2025;08:21:41;24.8;52.5
61;Pico W_F0BB;15/10/2025;08:22:01;25;52.1
62;Pico W_F0BB;15/10/2025;08:22:21;25;51.7
63;Pico W_F0BB;15/10/2025;08:22:42;24.7;51.7
64;Pico W_F0BB;15/10/2025;08:23:02;24.6;52.2
65;Pico W_F0BB;15/10/2025;08:23:22;24.7;52.5
66;Pico W_F0BB;15/10/2025;08:23:43;24.9;52.4
67;Pico W_F0BB;15/10/2025;08:24:03;25.1;52
68;Pico W_F0BB;15/10/2025;08:24:23;25.3;51.9
69;Pico W_F0BB;15/10/2025;08:24:44;25.6;51.4
70;Pico W_F0BB;15/10/2025;08:25:04;25.8;50.9
71;Pico W_F0BB;15/10/2025;08:25:24;26.1;50.6
72;Pico W_F0BB;15/10/2025;08:25:45;26.3;49.9
73;Pico W_F0BB;15/10/2025;08:26:05;26.3;49.6
74;Pico W_F0BB;15/10/2025;08:26:25;26.2;49.2
75;Pico W_F0BB;15/10/2025;08:26:45;26;49.4
76;Pico W_F0BB;15/10/2025;08:27:06;25.7;49.8
77;Pico W_F0BB;15/10/2025;08:27:26;25.6;50.2
78;Pico W_F0BB;15/10/2025;08:27:46;25.4;50.6
79;Pico W_F0BB;15/10/2025;08:28:07;25.3;50.9
80;Pico W_F0BB;15/10/2025;08:28:27;25.1;51.3
81;Pico W_F0BB;15/10/2025;08:28:47;24.9;51.6
82;Pico W_F0BB;15/10/2025;08:29:08;24.7;52.2
83;Pico W_F0BB;15/10/2025;08:29:28;24.8;52.2
84;Pico W_F0BB;15/10/2025;08:29:48;24.7;52.1
85;Pico W_F0BB;15/10/2025;08:30:08;24.6;52.5
86;Pico W_F0BB;15/10/2025;08:30:29;24.6;52.6
87;Pico W_F0BB;15/10/2025;08:30:49;24.4;52.8
88;Pico W_F0BB;15/10/2025;08:31:09;24.4;53.1
89;Pico W_F0BB;15/10/2025;08:31:30;24.4;53.2
90;Pico W_F0BB;15/10/2025;08:31:50;24.5;53.1
91;Pico W_F0BB;15/10/2025;08:32:10;24.5;53.1
92;Pico W_F0BB;15/10/2025;08:32:31;24.4;52.9
93;Pico W_F0BB;15/10/2025;08:32:51;24.1;53.6
94;Pico W_F0BB;15/10/2025;08:33:11;24.1;54
95;Pico W_F0BB;15/10/2025;08:33:32;24.1;53.9
96;Pico W_F0BB;15/10/2025;08:33:52;24;53.9
97;Pico W_F0BB;15/10/2025;08:34:12;23.8;54.2
98;Pico W_F0BB;15/10/2025;08:34:32;23.8;54.6
99;Pico W_F0BB;15/10/2025;08:34:53;23.9;54.3
100;Pico W_F0BB;15/10/2025;08:35:13;23.8;54.4
101;Pico W_F0BB;15/10/2025;08:35:33;23.8;54.7
102;Pico W_F0BB;15/10/2025;08:35:54;23.9;54.7
103;Pico W_F0BB;15/10/2025;08:36:14;24.1;54.3
104;Pico W_F0BB;15/10/2025;08:36:34;24.1;54.2
105;Pico W_F0BB;15/10/2025;08:36:55;24.2;54.1
106;Pico W_F0BB;15/10/2025;08:37:15;24.1;54.1
107;Pico W_F0BB;15/10/2025;08:37:35;24;54.2
108;Pico W_F0BB;15/10/2025;08:37:56;23.9;54.1
109;Pico W_F0BB;15/10/2025;08:38:16;23.9;54.4
110;Pico W_F0BB;15/10/2025;08:38:36;23.9;54.5
111;Pico W_F0BB;15/10/2025;08:38:56;23.8;54.6
112;Pico W_F0BB;15/10/2025;08:39:17;23.9;54.7
113;Pico W_F0BB;15/10/2025;08:39:37;24;54.6
114;Pico W_F0BB;15/10/2025;08:39:57;24.2;54.4
115;Pico W_F0BB;15/10/2025;08:40:18;24.4;54
116;Pico W_F0BB;15/10/2025;08:40:38;24.5;53.5
117;Pico W_F0BB;15/10/2025;08:40:58;24.7;53.3
118;Pico W_F0BB;15/10/2025;08:41:19;24.9;52.9
119;Pico W_F0BB;15/10/2025;08:41:39;25.1;52.7
120;Pico W_F0BB;15/10/2025;08:41:59;25.1;52.4
121;Pico W_F0BB;15/10/2025;08:42:19;25.2;52.1
122;Pico W_F0BB;15/10/2025;08:42:40;25.4;52.1
123;Pico W_F0BB;15/10/2025;08:43:00;25.7;51.6
124;Pico W_F0BB;15/10/2025;08:43:20;26;51.1
125;Pico W_F0BB;15/10/2025;08:43:41;26.2;50.7
126;Pico W_F0BB;15/10/2025;08:44:01;26.2;50.3
127;Pico W_F0BB;15/10/2025;08:44:21;26.3;50.3
128;Pico W_F0BB;15/10/2025;08:44:42;26.2;50
129;Pico W_F0BB;15/10/2025;08:45:02;25.9;50
130;Pico W_F0BB;15/10/2025;08:45:22;25.6;50.6
131;Pico W_F0BB;15/10/2025;08:45:43;25.2;51.2
132;Pico W_F0BB;15/10/2025;08:46:03;25;51.9
133;Pico W_F0BB;15/10/2025;08:46:23;24.8;52.2
134;Pico W_F0BB;15/10/2025;08:46:43;24.6;52.6
135;Pico W_F0BB;15/10/2025;08:47:04;24.6;53.1
136;Pico W_F0BB;15/10/2025;08:47:24;24.7;52.9
137;Pico W_F0BB;15/10/2025;08:47:44;24.7;52.7
138;Pico W_F0BB;15/10/2025;08:48:05;24.8;52.8
139;Pico W_F0BB;15/10/2025;08:48:25;24.9;52.7
140;Pico W_F0BB;15/10/2025;08:48:45;25.1;52.5
141;Pico W_F0BB;15/10/2025;08:49:06;25.2;52.2
142;Pico W_F0BB;15/10/2025;08:49:26;25.1;52.1
143;Pico W_F0BB;15/10/2025;08:49:46;25.1;52.1
144;Pico W_F0BB;15/10/2025;08:50:06;25.1;52.1
145;Pico W_F0BB;15/10/2025;08:50:27;25;52.2
146;Pico W_F0BB;15/10/2025;08:50:47;25;52.5
147;Pico W_F0BB;15/10/2025;08:51:07;25.1;52.4
148;Pico W_F0BB;15/10/2025;08:51:28;25.2;52.2
149;Pico W_F0BB;15/10/2025;08:51:48;25.2;52.1
150;Pico W_F0BB;15/10/2025;08:52:08;25.2;51.9
151;Pico W_F0BB;15/10/2025;08:52:29;25;52.3
152;Pico W_F0BB;15/10/2025;08:52:49;24.9;52.7
153;Pico W_F0BB;15/10/2025;08:53:09;24.9;52.5
154;Pico W_F0BB;15/10/2025;08:53:30;24.6;52.6
155;Pico W_F0BB;15/10/2025;08:53:50;24.5;53
156;Pico W_F0BB;15/10/2025;08:54:10;24.4;53.4
157;Pico W_F0BB;15/10/2025;08:54:30;24.6;53.6
158;Pico W_F0BB;15/10/2025;08:54:51;24.8;53.2
159;Pico W_F0BB;15/10/2025;08:55:11;24.8;53
160;Pico W_F0BB;15/10/2025;08:55:31;24.7;53.1
161;Pico W_F0BB;15/10/2025;08:55:52;25;53
162;Pico W_F0BB;15/10/2025;08:56:12;25.2;52.6
163;Pico W_F0BB;15/10/2025;08:56:32;25.5;52
164;Pico W_F0BB;15/10/2025;08:56:53;25.8;51.5
165;Pico W_F0BB;15/10/2025;08:57:13;26.1;51.2
166;Pico W_F0BB;15/10/2025;08:57:33;26.5;50.6
167;Pico W_F0BB;15/10/2025;08:57:54;26.8;49.7
168;Pico W_F0BB;15/10/2025;08:58:14;26.8;49
169;Pico W_F0BB;15/10/2025;08:58:34;26.6;49.3
170;Pico W_F0BB;15/10/2025;08:58:54;26.8;49.4
171;Pico W_F0BB;15/10/2025;08:59:15;26.9;49.1
172;Pico W_F0BB;15/10/2025;08:59:35;27.1;48.8
173;Pico W_F0BB;15/10/2025;08:59:55;27;48.6
174;Pico W_F0BB;15/10/2025;09:00:16;26.7;48.8
175;Pico W_F0BB;15/10/2025;09:00:36;26.8;49.1
176;Pico W_F0BB;15/10/2025;09:00:56;26.8;49
177;Pico W_F0BB;15/10/2025;09:01:17;26.6;48.8
178;Pico W_F0BB;15/10/2025;09:01:37;26.4;49.2
179;Pico W_F0BB;15/10/2025;09:01:57;26.1;49.6
180;Pico W_F0BB;15/10/2025;09:02:17;25.8;50.2
181;Pico W_F0BB;15/10/2025;09:02:38;25.7;50.7
182;Pico W_F0BB;15/10/2025;09:02:58;25.5;51.1
183;Pico W_F0BB;15/10/2025;09:03:18;25.6;51.3
184;Pico W_F0BB;15/10/2025;09:03:39;25.7;51.2
185;Pico W_F0BB;15/10/2025;09:03:59;26;50.8
186;Pico W_F0BB;15/10/2025;09:04:19;26.1;50.4
187;Pico W_F0BB;15/10/2025;09:04:40;26.2;50.3
188;Pico W_F0BB;15/10/2025;09:05:00;26.4;50.1
189;Pico W_F0BB;15/10/2025;09:05:20;26.7;49.7
190;Pico W_F0BB;15/10/2025;09:05:41;26.8;49.2
191;Pico W_F0BB;15/10/2025;09:06:01;27;48.9
192;Pico W_F0BB;15/10/2025;09:06:21;27.3;48.8
193;Pico W_F0BB;15/10/2025;09:06:41;27.5;48.1
194;Pico W_F0BB;15/10/2025;09:07:02;27.5;47.9
195;Pico W_F0BB;15/10/2025;09:07:22;27.2;48
196;Pico W_F0BB;15/10/2025;09:07:42;27.1;48.3
197;Pico W_F0BB;15/10/2025;09:08:03;27;48.3
198;Pico W_F0BB;15/10/2025;09:08:23;26.8;48.6
199;Pico W_F0BB;15/10/2025;09:08:43;26.9;48.8
200;Pico W_F0BB;15/10/2025;09:09:04;26.7;48.8
201;Pico W_F0BB;15/10/2025;09:09:24;26.7;49
202;Pico W_F0BB;15/10/2025;09:09:44;26.5;49.1
203;Pico W_F0BB;15/10/2025;09:10:05;26.3;49.7
204;Pico W_F0BB;15/10/2025;09:10:25;26.4;49.7
205;Pico W_F0BB;15/10/2025;09:10:45;26.5;49.6
206;Pico W_F0BB;15/10/2025;09:11:05;26.5;49.6
207;Pico W_F0BB;15/10/2025;09:11:26;26.6;49.6
208;Pico W_F0BB;15/10/2025;09:11:46;26.6;49.4
209;Pico W_F0BB;15/10/2025;09:12:06;26.4;49.5
210;Pico W_F0BB;15/10/2025;09:12:27;26.4;49.8
211;Pico W_F0BB;15/10/2025;09:12:47;26.6;49.8
212;Pico W_F0BB;15/10/2025;09:13:07;26.7;49.5
213;Pico W_F0BB;15/10/2025;09:13:28;26.7;49.4
214;Pico W_F0BB;15/10/2025;09:13:48;26.6;49.3
215;Pico W_F0BB;15/10/2025;09:14:08;26.3;49.7
216;Pico W_F0BB;15/10/2025;09:14:28;26.1;50.2
217;Pico W_F0BB;15/10/2025;09:14:49;26;50.5
218;Pico W_F0BB;15/10/2025;09:15:09;25.8;50.4
219;Pico W_F0BB;15/10/2025;09:15:29;25.5;50.9
220;Pico W_F0BB;15/10/2025;09:15:50;25.3;51.4
221;Pico W_F0BB;15/10/2025;09:16:10;25.2;51.9
222;Pico W_F0BB;15/10/2025;09:16:30;25.2;52.2
223;Pico W_F0BB;15/10/2025;09:16:51;25.2;52.4
224;Pico W_F0BB;15/10/2025;09:17:11;25.2;52.4
225;Pico W_F0BB;15/10/2025;09:17:31;25.1;52.5
226;Pico W_F0BB;15/10/2025;09:17:52;25;52.7
227;Pico W_F0BB;15/10/2025;09:18:12;25.1;52.8
228;Pico W_F0BB;15/10/2025;09:18:32;25.2;52.7
229;Pico W_F0BB;15/10/2025;09:18:52;25.1;52.6
230;Pico W_F0BB;15/10/2025;09:19:13;25;52.7
231;Pico W_F0BB;15/10/2025;09:19:33;24.9;53
232;Pico W_F0BB;15/10/2025;09:19:53;24.8;53
233;Pico W_F0BB;15/10/2025;09:20:14;24.7;53.1
234;Pico W_F0BB;15/10/2025;09:20:34;24.8;53.2
235;Pico W_F0BB;15/10/2025;09:20:54;24.9;53.2
236;Pico W_F0BB;15/10/2025;09:21:15;25;53.1
237;Pico W_F0BB;15/10/2025;09:21:35;25.1;53
238;Pico W_F0BB;15/10/2025;09:21:55;25.1;52.7
239;Pico W_F0BB;15/10/2025;09:22:16;25.1;52.6
240;Pico W_F0BB;15/10/2025;09:22:36;24.8;52.8
241;Pico W_F0BB;15/10/2025;09:22:56;24.6;53.4
242;Pico W_F0BB;15/10/2025;09:23:16;24.7;53.6
243;Pico W_F0BB;15/10/2025;09:23:37;24.8;53.5
244;Pico W_F0BB;15/10/2025;09:23:57;24.7;53.6
245;Pico W_F0BB;15/10/2025;09:24:17;24.8;53.6
246;Pico W_F0BB;15/10/2025;09:24:38;24.7;53.7
247;Pico W_F0BB;15/10/2025;09:24:58;24.6;54.1
248;Pico W_F0BB;15/10/2025;09:25:18;24.4;54.1
249;Pico W_F0BB;15/10/2025;09:25:39;24.3;54.5
250;Pico W_F0BB;15/10/2025;09:25:59;24.4;54.6
251;Pico W_F0BB;15/10/2025;09:26:19;24.4;54.8
252;Pico W_F0BB;15/10/2025;09:26:39;24.4;54.4
253;Pico W_F0BB;15/10/2025;09:27:00;24.3;54.3
254;Pico W_F0BB;15/10/2025;09:27:20;24.3;54.6
255;Pico W_F0BB;15/10/2025;09:27:40;24.3;54.7
256;Pico W_F0BB;15/10/2025;09:28:01;24.4;54.7
257;Pico W_F0BB;15/10/2025;09:28:21;24.4;54.3
258;Pico W_F0BB;15/10/2025;09:28:41;24.4;54.3
259;Pico W_F0BB;15/10/2025;09:29:02;24.3;54.5
260;Pico W_F0BB;15/10/2025;09:29:22;24.3;54.6
261;Pico W_F0BB;15/10/2025;09:29:42;24.4;54.6
262;Pico W_F0BB;15/10/2025;09:30:03;24.6;54.5
263;Pico W_F0BB;15/10/2025;09:30:23;24.8;54.2
264;Pico W_F0BB;15/10/2025;09:30:43;25;53.8
265;Pico W_F0BB;15/10/2025;09:31:03;25.1;53.4
266;Pico W_F0BB;15/10/2025;09:31:24;25.1;53.3
267;Pico W_F0BB;15/10/2025;09:31:44;25.2;53.4
268;Pico W_F0BB;15/10/2025;09:32:04;25.3;53.1
269;Pico W_F0BB;15/10/2025;09:32:25;25.2;52.8
270;Pico W_F0BB;15/10/2025;09:32:45;25.2;53
271;Pico W_F0BB;15/10/2025;09:33:05;25.1;52.8
272;Pico W_F0BB;15/10/2025;09:33:26;25;53
273;Pico W_F0BB;15/10/2025;09:33:46;24.9;53.3
274;Pico W_F0BB;15/10/2025;09:34:06;25;53.4
275;Pico W_F0BB;15/10/2025;09:34:27;25.1;53.4
276;Pico W_F0BB;15/10/2025;09:34:47;25.2;53.3
277;Pico W_F0BB;15/10/2025;09:35:07;25.2;52.9
278;Pico W_F0BB;15/10/2025;09:35:27;25.1;52.8
279;Pico W_F0BB;15/10/2025;09:35:48;25.1;52.9
280;Pico W_F0BB;15/10/2025;09:36:08;25.2;52.8
281;Pico W_F0BB;15/10/2025;09:36:28;25.2;52.8
282;Pico W_F0BB;15/10/2025;09:36:49;25.3;52.7
283;Pico W_F0BB;15/10/2025;09:37:09;25.2;52.7
284;Pico W_F0BB;15/10/2025;09:37:29;25.2;52.8
285;Pico W_F0BB;15/10/2025;09:37:50;25.2;52.9
286;Pico W_F0BB;15/10/2025;09:38:10;25.1;52.9
287;Pico W_F0BB;15/10/2025;09:38:30;25.1;53
288;Pico W_F0BB;15/10/2025;09:38:50;25.2;53.1
289;Pico W_F0BB;15/10/2025;09:39:11;25.3;53.1
290;Pico W_F0BB;15/10/2025;09:39:31;25.3;53
291;Pico W_F0BB;15/10/2025;09:39:51;25.4;52.9
292;Pico W_F0BB;15/10/2025;09:40:12;25.5;52.6
293;Pico W_F0BB;15/10/2025;09:40:32;25.7;52.4
294;Pico W_F0BB;15/10/2025;09:40:52;25.7;52.1
295;Pico W_F0BB;15/10/2025;09:41:13;25.7;51.7
296;Pico W_F0BB;15/10/2025;09:41:33;25.6;51.7
297;Pico W_F0BB;15/10/2025;09:41:53;25.6;52
298;Pico W_F0BB;15/10/2025;09:42:14;25.5;52
299;Pico W_F0BB;15/10/2025;09:42:34;25.5;52.2
300;Pico W_F0BB;15/10/2025;09:42:54;25.5;52.3
301;Pico W_F0BB;15/10/2025;09:43:14;25.6;52.3
302;Pico W_F0BB;15/10/2025;09:43:35;25.5;52.2
303;Pico W_F0BB;15/10/2025;09:43:55;25.5;52.3
304;Pico W_F0BB;15/10/2025;09:44:15;25.5;52.3
305;Pico W_F0BB;15/10/2025;09:44:36;25.5;52
306;Pico W_F0BB;15/10/2025;09:44:56;25.5;52
307;Pico W_F0BB;15/10/2025;09:45:16;25.4;52.1
308;Pico W_F0BB;15/10/2025;09:45:37;25.3;52.3
309;Pico W_F0BB;15/10/2025;09:45:57;25.3;52.5
310;Pico W_F0BB;15/10/2025;09:46:17;25.3;52.6
311;Pico W_F0BB;15/10/2025;09:46:37;25.4;52.5
312;Pico W_F0BB;15/10/2025;09:46:58;25.5;52.2
313;Pico W_F0BB;15/10/2025;09:47:18;25.5;51.9
314;Pico W_F0BB;15/10/2025;09:47:38;25.5;52
315;Pico W_F0BB;15/10/2025;09:47:59;25.6;52.1
316;Pico W_F0BB;15/10/2025;09:48:19;25.7;52
317;Pico W_F0BB;15/10/2025;09:48:39;25.8;51.9
318;Pico W_F0BB;15/10/2025;09:49:00;25.8;51.7
319;Pico W_F0BB;15/10/2025;09:49:20;25.9;51.8
320;Pico W_F0BB;15/10/2025;09:49:40;25.9;51.7
321;Pico W_F0BB;15/10/2025;09:50:01;25.9;51.7
322;Pico W_F0BB;15/10/2025;09:50:21;25.9;51.6
323;Pico W_F0BB;15/10/2025;09:50:41;25.8;51.5
324;Pico W_F0BB;15/10/2025;09:51:01;25.6;51.2
325;Pico W_F0BB;15/10/2025;09:51:22;25.5;51.6
326;Pico W_F0BB;15/10/2025;09:51:42;25.6;51.8
327;Pico W_F0BB;15/10/2025;09:52:02;25.6;51.7
328;Pico W_F0BB;15/10/2025;09:52:23;25.7;51.6
329;Pico W_F0BB;15/10/2025;09:52:43;25.8;51.3
330;Pico W_F0BB;15/10/2025;09:53:03;25.6;51.2
331;Pico W_F0BB;15/10/2025;09:53:24;25.4;51.4
332;Pico W_F0BB;15/10/2025;09:53:44;25.3;51.9
333;Pico W_F0BB;15/10/2025;09:54:04;25.2;52.2
334;Pico W_F0BB;15/10/2025;09:54:25;25.3;52.4
335;Pico W_F0BB;15/10/2025;09:54:45;25.5;52.1
336;Pico W_F0BB;15/10/2025;09:55:05;25.7;52
337;Pico W_F0BB;15/10/2025;09:55:25;25.8;51.7
338;Pico W_F0BB;15/10/2025;09:55:46;25.9;51.6
339;Pico W_F0BB;15/10/2025;09:56:06;25.8;51.3
340;Pico W_F0BB;15/10/2025;09:56:26;25.8;51.4
341;Pico W_F0BB;15/10/2025;09:56:47;25.8;51.5
342;Pico W_F0BB;15/10/2025;09:57:07;25.7;51.1
343;Pico W_F0BB;15/10/2025;09:57:27;25.5;51.4
344;Pico W_F0BB;15/10/2025;09:57:48;25.4;51.7
345;Pico W_F0BB;15/10/2025;09:58:08;25.4;52
346;Pico W_F0BB;15/10/2025;09:58:28;25.5;51.9
347;Pico W_F0BB;15/10/2025;09:58:48;25.5;51.8
348;Pico W_F0BB;15/10/2025;09:59:09;25.6;51.8
349;Pico W_F0BB;15/10/2025;09:59:29;25.6;51.7
350;Pico W_F0BB;15/10/2025;09:59:49;25.5;51.6
351;Pico W_F0BB;15/10/2025;10:00:10;25.3;51.9
352;Pico W_F0BB;15/10/2025;10:00:30;25.2;52.4
353;Pico W_F0BB;15/10/2025;10:00:50;25.3;52.4
354;Pico W_F0BB;15/10/2025;10:01:11;25.3;52.5
355;Pico W_F0BB;15/10/2025;10:01:31;25.5;52.6
356;Pico W_F0BB;15/10/2025;10:01:51;25.5;52.2
357;Pico W_F0BB;15/10/2025;10:02:12;25.5;51.8
358;Pico W_F0BB;15/10/2025;10:02:32;25.3;51.8
359;Pico W_F0BB;15/10/2025;10:02:52;25.3;51.9
360;Pico W_F0BB;15/10/2025;10:03:12;25.2;52.2
361;Pico W_F0BB;15/10/2025;10:03:33;25.1;52.4
362;Pico W_F0BB;15/10/2025;10:03:53;25.2;52.6
363;Pico W_F0BB;15/10/2025;10:04:13;25.3;52.4
364;Pico W_F0BB;15/10/2025;10:04:34;25.4;52.2
365;Pico W_F0BB;15/10/2025;10:04:54;25.5;52
366;Pico W_F0BB;15/10/2025;10:05:14;25.7;51.8
367;Pico W_F0BB;15/10/2025;10:05:35;25.7;51.6
368;Pico W_F0BB;15/10/2025;10:05:55;25.8;51.6
369;Pico W_F0BB;15/10/2025;10:06:15;26;51.4
370;Pico W_F0BB;15/10/2025;10:06:36;26.2;51.1
371;Pico W_F0BB;15/10/2025;10:06:56;26.2;50.9
372;Pico W_F0BB;15/10/2025;10:07:16;26.3;50.8
373;Pico W_F0BB;15/10/2025;10:07:36;26.4;50.8
374;Pico W_F0BB;15/10/2025;10:07:57;26.4;50.6
375;Pico W_F0BB;15/10/2025;10:08:17;26.4;50.8
376;Pico W_F0BB;15/10/2025;10:08:37;26.5;50.8
377;Pico W_F0BB;15/10/2025;10:08:58;26.6;50.5
378;Pico W_F0BB;15/10/2025;10:09:18;26.7;50.4
379;Pico W_F0BB;15/10/2025;10:09:38;26.8;50.2
380;Pico W_F0BB;15/10/2025;10:09:59;26.9;49.7
381;Pico W_F0BB;15/10/2025;10:10:19;26.9;49.7
382;Pico W_F0BB;15/10/2025;10:10:39;26.8;49.6
383;Pico W_F0BB;15/10/2025;10:10:59;26.9;49.6
384;Pico W_F0BB;15/10/2025;10:11:20;26.8;49.4
385;Pico W_F0BB;15/10/2025;10:11:40;26.8;49.4
386;Pico W_F0BB;15/10/2025;10:12:00;26.8;49.4
387;Pico W_F0BB;15/10/2025;10:12:21;26.8;49.5
388;Pico W_F0BB;15/10/2025;10:12:41;26.8;49.6
389;Pico W_F0BB;15/10/2025;10:13:01;26.8;49.3
390;Pico W_F0BB;15/10/2025;10:13:22;26.6;49.4
391;Pico W_F0BB;15/10/2025;10:13:42;26.6;49.8
392;Pico W_F0BB;15/10/2025;10:14:02;26.6;49.9
393;Pico W_F0BB;15/10/2025;10:14:23;26.6;49.8
394;Pico W_F0BB;15/10/2025;10:14:43;26.5;49.7
395;Pico W_F0BB;15/10/2025;10:15:03;26.4;49.8
396;Pico W_F0BB;15/10/2025;10:15:23;26.4;50
397;Pico W_F0BB;15/10/2025;10:15:44;26.4;50
398;Pico W_F0BB;15/10/2025;10:16:04;26.5;50.2
399;Pico W_F0BB;15/10/2025;10:16:24;26.5;50.3
400;Pico W_F0BB;15/10/2025;10:16:45;26.5;49.9
401;Pico W_F0BB;15/10/2025;10:17:05;26.5;50
402;Pico W_F0BB;15/10/2025;10:17:25;26.7;49.9
403;Pico W_F0BB;15/10/2025;10:17:46;26.7;49.7
404;Pico W_F0BB;15/10/2025;10:18:06;26.8;49.7
405;Pico W_F0BB;15/10/2025;10:18:26;26.8;49.6
406;Pico W_F0BB;15/10/2025;10:18:47;26.8;49.4
407;Pico W_F0BB;15/10/2025;10:19:07;26.7;49.5
408;Pico W_F0BB;15/10/2025;10:19:27;26.7;49.6
409;Pico W_F0BB;15/10/2025;10:19:47;26.7;49.4
410;Pico W_F0BB;15/10/2025;10:20:08;26.8;49.5
411;Pico W_F0BB;15/10/2025;10:20:28;26.9;49.5
412;Pico W_F0BB;15/10/2025;10:20:48;27;49.4
413;Pico W_F0BB;15/10/2025;10:21:09;27.1;49.2
414;Pico W_F0BB;15/10/2025;10:21:29;27;48.8
415;Pico W_F0BB;15/10/2025;10:21:49;26.9;48.9
416;Pico W_F0BB;15/10/2025;10:22:10;26.9;49.1
417;Pico W_F0BB;15/10/2025;10:22:30;26.9;49.2
418;Pico W_F0BB;15/10/2025;10:22:50;26.9;49.3
419;Pico W_F0BB;15/10/2025;10:23:10;26.9;49.2
420;Pico W_F0BB;15/10/2025;10:23:31;27;49.2
421;Pico W_F0BB;15/10/2025;10:23:51;27.1;49.4
422;Pico W_F0BB;15/10/2025;10:24:11;27.2;49.3
423;Pico W_F0BB;15/10/2025;10:24:32;27.3;49.3
424;Pico W_F0BB;15/10/2025;10:24:52;27.2;48.9
425;Pico W_F0BB;15/10/2025;10:25:12;27.1;49.1
426;Pico W_F0BB;15/10/2025;10:25:33;26.9;49.2
