Contagem;Dispositivo;Data;Hora;Temperatura;Umidade
66;Pico W_F0BB;12/10/2025;16:47:43;27.5;51.7
67;Pico W_F0BB;12/10/2025;16:48:03;27.5;51.7
68;Pico W_F0BB;12/10/2025;16:48:23;27.5;51.7
69;Pico W_F0BB;12/10/2025;16:48:44;27.5;51.7
70;Pico W_F0BB;12/10/2025;16:49:04;27.5;51.9
71;Pico W_F0BB;12/10/2025;16:49:24;27.5;52.1
72;Pico W_F0BB;12/10/2025;16:49:45;27.5;52.3
73;Pico W_F0BB;12/10/2025;16:50:05;27.5;52.4
74;Pico W_F0BB;12/10/2025;16:50:25;27.5;52.6
75;Pico W_F0BB;12/10/2025;16:50:45;27.4;52.7
76;Pico W_F0BB;12/10/2025;16:51:06;27.5;52.7
77;Pico W_F0BB;12/10/2025;16:51:26;27.5;52.9
78;Pico W_F0BB;12/10/2025;16:51:46;27.5;53.1
79;Pico W_F0BB;12/10/2025;16:52:07;27.5;53
80;Pico W_F0BB;12/10/2025;16:52:27;27.5;53.3
81;Pico W_F0BB;12/10/2025;16:52:47;27.4;53.2
82;Pico W_F0BB;12/10/2025;16:53:08;27.5;53
83;Pico W_F0BB;12/10/2025;16:53:28;27.4;53.3
84;Pico W_F0BB;12/10/2025;16:53:48;27.4;53.5
