Contagem;Dispositivo;Data;Hora;Temperatura;Umidade
69;Pico W_F0BB;16/10/2025;07:27:43;28;49.9
70;Pico W_F0BB;16/10/2025;07:28:03;28.2;49.7
71;Pico W_F0BB;16/10/2025;07:28:23;28.3;49.6
72;Pico W_F0BB;16/10/2025;07:28:44;28.6;49.3
73;Pico W_F0BB;16/10/2025;07:29:04;28.7;48.7
74;Pico W_F0BB;16/10/2025;07:29:24;28.6;48.6
75;Pico W_F0BB;16/10/2025;07:29:44;28.8;48.8
76;Pico W_F0BB;16/10/2025;07:30:05;28.7;48.6
77;Pico W_F0BB;16/10/2025;07:30:25;28.4;48.8
78;Pico W_F0BB;16/10/2025;07:30:45;28.7;49.2
79;Pico W_F0BB;16/10/2025;07:31:06;29;48.7
80;Pico W_F0BB;16/10/2025;07:31:26;29.3;48.1
81;Pico W_F0BB;16/10/2025;07:31:46;29.5;47.4
82;Pico W_F0BB;16/10/2025;07:32:07;29.3;46.8
83;Pico W_F0BB;16/10/2025;07:32:27;28.4;48.2
84;Pico W_F0BB;16/10/2025;07:32:47;27.9;49.4
85;Pico W_F0BB;16/10/2025;07:33:07;27.6;50.3
86;Pico W_F0BB;16/10/2025;07:33:28;27.7;50.5
87;Pico W_F0BB;16/10/2025;07:33:48;27.9;50.5
88;Pico W_F0BB;16/10/2025;07:34:08;28.5;49.9
89;Pico W_F0BB;16/10/2025;07:34:29;28.9;49.2
90;Pico W_F0BB;16/10/2025;07:34:49;29.2;48.3
91;Pico W_F0BB;16/10/2025;07:35:09;29.5;47.7
92;Pico W_F0BB;16/10/2025;07:35:30;29.7;47.3
93;Pico W_F0BB;16/10/2025;07:35:50;30;46.9
94;Pico W_F0BB;16/10/2025;07:36:10;30.2;46.4
95;Pico W_F0BB;16/10/2025;07:36:31;30.2;46.1
96;Pico W_F0BB;16/10/2025;07:36:51;29.8;46.4
97;Pico W_F0BB;16/10/2025;07:37:11;29.8;46.9
98;Pico W_F0BB;16/10/2025;07:37:31;29.9;46.6
99;Pico W_F0BB;16/10/2025;07:37:52;29.7;46.6
100;Pico W_F0BB;16/10/2025;07:38:12;29.5;47
101;Pico W_F0BB;16/10/2025;07:38:32;29.5;47.3
102;Pico W_F0BB;16/10/2025;07:38:53;29.8;47.2
103;Pico W_F0BB;16/10/2025;07:39:13;29.5;46.9
104;Pico W_F0BB;16/10/2025;07:39:33;29.2;47.3
105;Pico W_F0BB;16/10/2025;07:39:54;28.7;47.9
106;Pico W_F0BB;16/10/2025;07:40:14;28.4;48.7
107;Pico W_F0BB;16/10/2025;07:40:34;28.1;49.3
108;Pico W_F0BB;16/10/2025;07:40:55;28;49.7
109;Pico W_F0BB;16/10/2025;07:41:15;28.2;49.7
110;Pico W_F0BB;16/10/2025;07:41:35;28.5;49.4
111;Pico W_F0BB;16/10/2025;07:41:55;28.4;49.3
112;Pico W_F0BB;16/10/2025;07:42:16;28.3;49.2
113;Pico W_F0BB;16/10/2025;07:42:36;28.2;49.4
114;Pico W_F0BB;16/10/2025;07:42:56;28;49.7
115;Pico W_F0BB;16/10/2025;07:43:17;28.2;49.8
116;Pico W_F0BB;16/10/2025;07:43:37;28.2;49.7
117;Pico W_F0BB;16/10/2025;07:43:57;28.1;49.6
118;Pico W_F0BB;16/10/2025;07:44:18;28;49.8
119;Pico W_F0BB;16/10/2025;07:44:38;28.4;49.9
120;Pico W_F0BB;16/10/2025;07:44:58;28.7;49.2
121;Pico W_F0BB;16/10/2025;07:45:18;28.4;48.9
122;Pico W_F0BB;16/10/2025;07:45:39;27.9;49.6
123;Pico W_F0BB;16/10/2025;07:45:59;27.7;50.3
124;Pico W_F0BB;16/10/2025;07:46:19;27.9;50.3
125;Pico W_F0BB;16/10/2025;07:46:40;28;50.1
126;Pico W_F0BB;16/10/2025;07:47:00;27.6;50.4
127;Pico W_F0BB;16/10/2025;07:47:20;27.6;50.9
128;Pico W_F0BB;16/10/2025;07:47:41;27.8;50.6
129;Pico W_F0BB;16/10/2025;07:48:01;27.8;50.6
130;Pico W_F0BB;16/10/2025;07:48:21;27.7;50.7
131;Pico W_F0BB;16/10/2025;07:48:42;27.8;50.6
132;Pico W_F0BB;16/10/2025;07:49:02;28;50.4
133;Pico W_F0BB;16/10/2025;07:49:22;28.4;49.8
134;Pico W_F0BB;16/10/2025;07:49:42;28.7;49.4
135;Pico W_F0BB;16/10/2025;07:50:03;29;49
136;Pico W_F0BB;16/10/2025;07:50:23;29.3;48.3
137;Pico W_F0BB;16/10/2025;07:50:43;29.5;48.1
138;Pico W_F0BB;16/10/2025;07:51:04;30;47.4
139;Pico W_F0BB;16/10/2025;07:51:24;30.3;46.6
140;Pico W_F0BB;16/10/2025;07:51:44;30.3;46.4
141;Pico W_F0BB;16/10/2025;07:52:05;30;46.1
142;Pico W_F0BB;16/10/2025;07:52:25;29.7;46.7
143;Pico W_F0BB;16/10/2025;07:52:45;29.4;47.1
144;Pico W_F0BB;16/10/2025;07:53:05;29.3;47.5
145;Pico W_F0BB;16/10/2025;07:53:26;29.2;47.8
146;Pico W_F0BB;16/10/2025;07:53:46;29;48
147;Pico W_F0BB;16/10/2025;07:54:06;28.7;48.5
148;Pico W_F0BB;16/10/2025;07:54:27;28.8;48.8
149;Pico W_F0BB;16/10/2025;07:54:47;29.3;48.5
150;Pico W_F0BB;16/10/2025;07:55:07;29.9;48
151;Pico W_F0BB;16/10/2025;07:55:28;30.5;46.8
152;Pico W_F0BB;16/10/2025;07:55:48;31.1;45.8
153;Pico W_F0BB;16/10/2025;07:56:08;31.5;44.9
154;Pico W_F0BB;16/10/2025;07:56:29;32;44.3
155;Pico W_F0BB;16/10/2025;07:56:49;32.2;43.4
156;Pico W_F0BB;16/10/2025;07:57:09;32.2;43
157;Pico W_F0BB;16/10/2025;07:57:29;32.2;42.8
158;Pico W_F0BB;16/10/2025;07:57:50;32.3;42.9
159;Pico W_F0BB;16/10/2025;07:58:10;32.4;42.6
160;Pico W_F0BB;16/10/2025;07:58:30;32.2;42.4
161;Pico W_F0BB;16/10/2025;07:58:51;31.6;43
162;Pico W_F0BB;16/10/2025;07:59:11;31.4;43.4
163;Pico W_F0BB;16/10/2025;07:59:31;31.2;43.8
164;Pico W_F0BB;16/10/2025;07:59:52;31;44.3
165;Pico W_F0BB;16/10/2025;08:00:12;30.9;44.4
166;Pico W_F0BB;16/10/2025;08:00:32;31;44.7
167;Pico W_F0BB;16/10/2025;08:00:53;31.2;44.7
168;Pico W_F0BB;16/10/2025;08:01:13;31.6;44.2
169;Pico W_F0BB;16/10/2025;08:01:33;32.1;43.6
170;Pico W_F0BB;16/10/2025;08:01:53;32.4;42.8
171;Pico W_F0BB;16/10/2025;08:02:14;32.6;42.5
172;Pico W_F0BB;16/10/2025;08:02:34;32.7;42.3
173;Pico W_F0BB;16/10/2025;08:02:54;32.8;42
174;Pico W_F0BB;16/10/2025;08:03:15;32.8;41.8
175;Pico W_F0BB;16/10/2025;08:03:35;32.6;41.9
176;Pico W_F0BB;16/10/2025;08:03:55;32.5;42.3
177;Pico W_F0BB;16/10/2025;08:04:16;32.2;42.3
178;Pico W_F0BB;16/10/2025;08:04:36;31.7;42.9
179;Pico W_F0BB;16/10/2025;08:04:56;31.3;43.7
180;Pico W_F0BB;16/10/2025;08:05:16;30.8;44.5
181;Pico W_F0BB;16/10/2025;08:05:37;30.5;45.1
182;Pico W_F0BB;16/10/2025;08:05:57;30.4;45.5
183;Pico W_F0BB;16/10/2025;08:06:17;30.4;45.6
184;Pico W_F0BB;16/10/2025;08:06:38;30.6;45.6
185;Pico W_F0BB;16/10/2025;08:06:58;30.8;45.1
186;Pico W_F0BB;16/10/2025;08:07:18;30.5;45.1
187;Pico W_F0BB;16/10/2025;08:07:39;30.2;45.7
188;Pico W_F0BB;16/10/2025;08:07:59;30.1;46.3
189;Pico W_F0BB;16/10/2025;08:08:19;30.4;46.3
190;Pico W_F0BB;16/10/2025;08:08:40;30.5;45.8
191;Pico W_F0BB;16/10/2025;08:09:00;30.7;45.5
192;Pico W_F0BB;16/10/2025;08:09:20;30.7;45.3
193;Pico W_F0BB;16/10/2025;08:09:40;31;45.4
194;Pico W_F0BB;16/10/2025;08:10:01;31.4;44.8
195;Pico W_F0BB;16/10/2025;08:10:21;31.9;44.3
196;Pico W_F0BB;16/10/2025;08:10:41;32.3;43.6
197;Pico W_F0BB;16/10/2025;08:11:02;32.8;42.9
198;Pico W_F0BB;16/10/2025;08:11:22;33;42.2
199;Pico W_F0BB;16/10/2025;08:11:42;33.3;41.9
200;Pico W_F0BB;16/10/2025;08:12:03;33.5;41.6
201;Pico W_F0BB;16/10/2025;08:12:23;33.6;41.2
202;Pico W_F0BB;16/10/2025;08:12:43;33.2;41.1
203;Pico W_F0BB;16/10/2025;08:13:04;32.9;41.5
204;Pico W_F0BB;16/10/2025;08:13:24;32.3;42.4
205;Pico W_F0BB;16/10/2025;08:13:44;31.8;42.7
206;Pico W_F0BB;16/10/2025;08:14:04;31.3;43.5
207;Pico W_F0BB;16/10/2025;08:14:25;30.8;44.5
208;Pico W_F0BB;16/10/2025;08:14:45;30.8;44.8
209;Pico W_F0BB;16/10/2025;08:15:05;30.9;44.8
210;Pico W_F0BB;16/10/2025;08:15:26;30.9;44.6
211;Pico W_F0BB;16/10/2025;08:15:46;30.4;45.2
212;Pico W_F0BB;16/10/2025;08:16:06;30.3;45.8
213;Pico W_F0BB;16/10/2025;08:16:27;30.4;45.6
214;Pico W_F0BB;16/10/2025;08:16:47;30.4;45.7
215;Pico W_F0BB;16/10/2025;08:17:07;30.5;45.7
216;Pico W_F0BB;16/10/2025;08:17:27;30.7;45.5
217;Pico W_F0BB;16/10/2025;08:17:48;31.1;45.1
218;Pico W_F0BB;16/10/2025;08:18:08;31.5;44.5
219;Pico W_F0BB;16/10/2025;08:18:28;31.5;43.9
220;Pico W_F0BB;16/10/2025;08:18:49;31.7;43.8
221;Pico W_F0BB;16/10/2025;08:19:09;32;43.7
222;Pico W_F0BB;16/10/2025;08:19:29;32.3;43
223;Pico W_F0BB;16/10/2025;08:19:50;32.4;43
224;Pico W_F0BB;16/10/2025;08:20:10;32.7;42.6
225;Pico W_F0BB;16/10/2025;08:20:30;33;42.1
226;Pico W_F0BB;16/10/2025;08:20:51;33.2;41.8
227;Pico W_F0BB;16/10/2025;08:21:11;33.5;41.4
228;Pico W_F0BB;16/10/2025;08:21:31;33.3;41.1
229;Pico W_F0BB;16/10/2025;08:21:51;33.1;41.3
230;Pico W_F0BB;16/10/2025;08:22:12;33;41.6
231;Pico W_F0BB;16/10/2025;08:22:32;33.3;41.7
232;Pico W_F0BB;16/10/2025;08:22:52;33.7;41.2
233;Pico W_F0BB;16/10/2025;08:23:13;33.7;40.7
234;Pico W_F0BB;16/10/2025;08:23:33;33.9;40.6
235;Pico W_F0BB;16/10/2025;08:23:53;33.8;40.5
236;Pico W_F0BB;16/10/2025;08:24:14;33.7;40.7
237;Pico W_F0BB;16/10/2025;08:24:34;33.5;40.9
238;Pico W_F0BB;16/10/2025;08:24:54;33.4;40.9
239;Pico W_F0BB;16/10/2025;08:25:15;33.4;41.1
240;Pico W_F0BB;16/10/2025;08:25:35;33.3;40.9
241;Pico W_F0BB;16/10/2025;08:25:55;33.2;41.1
242;Pico W_F0BB;16/10/2025;08:26:15;33.3;41.1
243;Pico W_F0BB;16/10/2025;08:26:36;33.3;41.1
244;Pico W_F0BB;16/10/2025;08:26:56;33;41.2
245;Pico W_F0BB;16/10/2025;08:27:16;32.8;41.6
246;Pico W_F0BB;16/10/2025;08:27:37;32.7;41.9
247;Pico W_F0BB;16/10/2025;08:27:57;32.5;42
248;Pico W_F0BB;16/10/2025;08:28:17;31.7;42.5
249;Pico W_F0BB;16/10/2025;08:28:38;31.2;43.7
250;Pico W_F0BB;16/10/2025;08:28:58;30.9;44.6
251;Pico W_F0BB;16/10/2025;08:29:18;30.8;44.8
252;Pico W_F0BB;16/10/2025;08:29:39;30.7;44.9
253;Pico W_F0BB;16/10/2025;08:29:59;30.6;45.2
254;Pico W_F0BB;16/10/2025;08:30:19;30.7;45.2
255;Pico W_F0BB;16/10/2025;08:30:39;30.8;45.1
256;Pico W_F0BB;16/10/2025;08:31:00;31;44.9
257;Pico W_F0BB;16/10/2025;08:31:20;31.2;45.1
258;Pico W_F0BB;16/10/2025;08:31:40;31.5;44.6
259;Pico W_F0BB;16/10/2025;08:32:01;32;44.2
260;Pico W_F0BB;16/10/2025;08:32:21;32.6;43.5
261;Pico W_F0BB;16/10/2025;08:32:41;33;42.6
262;Pico W_F0BB;16/10/2025;08:33:02;32.9;42
263;Pico W_F0BB;16/10/2025;08:33:22;33.2;42
264;Pico W_F0BB;16/10/2025;08:33:42;33;41.8
265;Pico W_F0BB;16/10/2025;08:34:02;32.8;41.7
266;Pico W_F0BB;16/10/2025;08:34:23;32.5;42.1
267;Pico W_F0BB;16/10/2025;08:34:43;32.6;42.5
268;Pico W_F0BB;16/10/2025;08:35:03;32.8;42.4
269;Pico W_F0BB;16/10/2025;08:35:24;33.1;42
270;Pico W_F0BB;16/10/2025;08:35:44;33.3;41.6
271;Pico W_F0BB;16/10/2025;08:36:04;33.5;41.4
272;Pico W_F0BB;16/10/2025;08:36:25;33.4;41
273;Pico W_F0BB;16/10/2025;08:36:45;33.1;41.2
274;Pico W_F0BB;16/10/2025;08:37:05;33;41.5
275;Pico W_F0BB;16/10/2025;08:37:26;32.9;41.6
276;Pico W_F0BB;16/10/2025;08:37:46;32.7;41.7
277;Pico W_F0BB;16/10/2025;08:38:06;32.8;42.1
278;Pico W_F0BB;16/10/2025;08:38:26;33.3;41.8
279;Pico W_F0BB;16/10/2025;08:38:47;33.5;41.2
280;Pico W_F0BB;16/10/2025;08:39:07;33.6;40.9
281;Pico W_F0BB;16/10/2025;08:39:27;33.5;40.9
282;Pico W_F0BB;16/10/2025;08:39:48;32.8;41.6
283;Pico W_F0BB;16/10/2025;08:40:08;32.7;42.3
284;Pico W_F0BB;16/10/2025;08:40:28;32.7;42.2
285;Pico W_F0BB;16/10/2025;08:40:49;32.5;42.1
286;Pico W_F0BB;16/10/2025;08:41:09;32.3;42.4
287;Pico W_F0BB;16/10/2025;08:41:29;31.8;43.2
288;Pico W_F0BB;16/10/2025;08:41:49;31.7;43.5
289;Pico W_F0BB;16/10/2025;08:42:10;31.7;43.6
290;Pico W_F0BB;16/10/2025;08:42:30;31.8;43.6
291;Pico W_F0BB;16/10/2025;08:42:50;31.9;43.7
292;Pico W_F0BB;16/10/2025;08:43:11;32.4;43.4
293;Pico W_F0BB;16/10/2025;08:43:31;33;42.7
294;Pico W_F0BB;16/10/2025;08:43:51;33.3;41.8
295;Pico W_F0BB;16/10/2025;08:44:12;33.7;41.3
296;Pico W_F0BB;16/10/2025;08:44:32;33.9;40.8
297;Pico W_F0BB;16/10/2025;08:44:52;34;40.4
298;Pico W_F0BB;16/10/2025;08:45:13;33.9;40.4
299;Pico W_F0BB;16/10/2025;08:45:33;33.7;40.6
300;Pico W_F0BB;16/10/2025;08:45:53;33.5;40.8
301;Pico W_F0BB;16/10/2025;08:46:13;33.6;41.1
302;Pico W_F0BB;16/10/2025;08:46:34;33.7;40.9
303;Pico W_F0BB;16/10/2025;08:46:54;33.9;40.6
304;Pico W_F0BB;16/10/2025;08:47:14;34.1;40.6
305;Pico W_F0BB;16/10/2025;08:47:35;34.5;40.3
306;Pico W_F0BB;16/10/2025;08:47:55;34.6;39.7
307;Pico W_F0BB;16/10/2025;08:48:15;34.5;39.8
308;Pico W_F0BB;16/10/2025;08:48:36;34.9;39.5
309;Pico W_F0BB;16/10/2025;08:48:56;35.1;39.2
310;Pico W_F0BB;16/10/2025;08:49:16;35.4;38.8
311;Pico W_F0BB;16/10/2025;08:49:37;35.6;38.4
312;Pico W_F0BB;16/10/2025;08:49:57;35.7;38.2
313;Pico W_F0BB;16/10/2025;08:50:17;35.7;38.1
314;Pico W_F0BB;16/10/2025;08:50:37;35.6;38.1
315;Pico W_F0BB;16/10/2025;08:50:58;35.6;38.1
316;Pico W_F0BB;16/10/2025;08:51:18;35.7;38.1
317;Pico W_F0BB;16/10/2025;08:51:38;35.9;37.9
318;Pico W_F0BB;16/10/2025;08:51:59;36.1;37.6
319;Pico W_F0BB;16/10/2025;08:52:19;36.3;37.4
320;Pico W_F0BB;16/10/2025;08:52:39;36.3;37.4
321;Pico W_F0BB;16/10/2025;08:53:00;36.3;37.2
322;Pico W_F0BB;16/10/2025;08:53:20;36;37.3
323;Pico W_F0BB;16/10/2025;08:53:40;35.6;37.7
324;Pico W_F0BB;16/10/2025;08:54:00;35.2;38.2
325;Pico W_F0BB;16/10/2025;08:54:21;34.8;38.7
326;Pico W_F0BB;16/10/2025;08:54:41;34.4;39.1
327;Pico W_F0BB;16/10/2025;08:55:01;34.1;39.8
328;Pico W_F0BB;16/10/2025;08:55:22;34.3;40
329;Pico W_F0BB;16/10/2025;08:55:42;34.4;39.9
330;Pico W_F0BB;16/10/2025;08:56:02;34.5;39.7
331;Pico W_F0BB;16/10/2025;08:56:23;34.7;39.7
332;Pico W_F0BB;16/10/2025;08:56:43;34.8;39.7
333;Pico W_F0BB;16/10/2025;08:57:03;35;39.2
334;Pico W_F0BB;16/10/2025;08:57:24;35.3;38.8
335;Pico W_F0BB;16/10/2025;08:57:44;35.7;38.5
336;Pico W_F0BB;16/10/2025;08:58:04;35.9;38.3
337;Pico W_F0BB;16/10/2025;08:58:24;35.9;38.3
338;Pico W_F0BB;16/10/2025;08:58:45;35.8;38
339;Pico W_F0BB;16/10/2025;08:59:05;35.7;38.1
340;Pico W_F0BB;16/10/2025;08:59:25;35.4;38.4
341;Pico W_F0BB;16/10/2025;08:59:46;35.3;38.5
342;Pico W_F0BB;16/10/2025;09:00:06;35.1;38.9
343;Pico W_F0BB;16/10/2025;09:00:26;34.9;39.2
344;Pico W_F0BB;16/10/2025;09:00:47;34.9;39.3
345;Pico W_F0BB;16/10/2025;09:01:07;34.9;39.2
346;Pico W_F0BB;16/10/2025;09:01:27;34.8;39.2
347;Pico W_F0BB;16/10/2025;09:01:48;34.9;39.3
348;Pico W_F0BB;16/10/2025;09:02:08;34.7;39.3
349;Pico W_F0BB;16/10/2025;09:02:28;34.6;39.6
350;Pico W_F0BB;16/10/2025;09:02:48;34.4;39.9
351;Pico W_F0BB;16/10/2025;09:03:09;34.5;40.1
352;Pico W_F0BB;16/10/2025;09:03:29;34.8;40
353;Pico W_F0BB;16/10/2025;09:03:49;34.8;39.7
354;Pico W_F0BB;16/10/2025;09:04:10;34.7;39.6
355;Pico W_F0BB;16/10/2025;09:04:30;34.6;39.9
356;Pico W_F0BB;16/10/2025;09:04:50;34.7;40.1
357;Pico W_F0BB;16/10/2025;09:05:11;34.9;39.6
358;Pico W_F0BB;16/10/2025;09:05:31;35.3;39.1
359;Pico W_F0BB;16/10/2025;09:05:51;34.9;39
360;Pico W_F0BB;16/10/2025;09:06:11;34.4;39.5
361;Pico W_F0BB;16/10/2025;09:06:32;34.2;40.1
362;Pico W_F0BB;16/10/2025;09:06:52;34.4;40.2
363;Pico W_F0BB;16/10/2025;09:07:12;34.6;40
364;Pico W_F0BB;16/10/2025;09:07:33;34.9;39.8
365;Pico W_F0BB;16/10/2025;09:07:53;35.2;39.3
366;Pico W_F0BB;16/10/2025;09:08:13;35;39.1
367;Pico W_F0BB;16/10/2025;09:08:34;34.9;39.3
368;Pico W_F0BB;16/10/2025;09:08:54;34.9;39.4
369;Pico W_F0BB;16/10/2025;09:09:14;34.6;39.7
370;Pico W_F0BB;16/10/2025;09:09:35;34.8;39.9
371;Pico W_F0BB;16/10/2025;09:09:55;35;39.8
372;Pico W_F0BB;16/10/2025;09:10:15;35;39.3
373;Pico W_F0BB;16/10/2025;09:10:35;34.9;39.3
374;Pico W_F0BB;16/10/2025;09:10:56;34.1;39.8
375;Pico W_F0BB;16/10/2025;09:11:16;33.5;41
376;Pico W_F0BB;16/10/2025;09:11:36;33.4;41.7
377;Pico W_F0BB;16/10/2025;09:11:57;33.2;42.1
378;Pico W_F0BB;16/10/2025;09:12:17;33.2;42
379;Pico W_F0BB;16/10/2025;09:12:37;33.5;42
380;Pico W_F0BB;16/10/2025;09:12:58;33.8;41.4
381;Pico W_F0BB;16/10/2025;09:13:18;34.1;40.9
382;Pico W_F0BB;16/10/2025;09:13:38;34.3;40.4
383;Pico W_F0BB;16/10/2025;09:13:59;34.5;40.4
384;Pico W_F0BB;16/10/2025;09:14:19;34.6;40.2
385;Pico W_F0BB;16/10/2025;09:14:39;34.7;39.9
386;Pico W_F0BB;16/10/2025;09:14:59;34.7;39.8
387;Pico W_F0BB;16/10/2025;09:15:20;34.7;39.9
388;Pico W_F0BB;16/10/2025;09:15:40;34.2;40.2
389;Pico W_F0BB;16/10/2025;09:16:00;33.5;40.5
390;Pico W_F0BB;16/10/2025;09:16:21;33;41.7
391;Pico W_F0BB;16/10/2025;09:16:41;32.6;42.4
392;Pico W_F0BB;16/10/2025;09:17:01;32.5;43
393;Pico W_F0BB;16/10/2025;09:17:22;32.1;43.2
394;Pico W_F0BB;16/10/2025;09:17:42;31.8;43.6
395;Pico W_F0BB;16/10/2025;09:18:02;31.4;44.3
396;Pico W_F0BB;16/10/2025;09:18:22;31.2;44.9
397;Pico W_F0BB;16/10/2025;09:18:43;30.7;45.4
398;Pico W_F0BB;16/10/2025;09:19:03;30.4;46
399;Pico W_F0BB;16/10/2025;09:19:23;30.3;46.6
400;Pico W_F0BB;16/10/2025;09:19:44;30.3;46.8
401;Pico W_F0BB;16/10/2025;09:20:04;30.4;46.8
402;Pico W_F0BB;16/10/2025;09:20:24;30.6;46.6
403;Pico W_F0BB;16/10/2025;09:20:45;30.7;46.4
404;Pico W_F0BB;16/10/2025;09:21:05;30.6;46.6
405;Pico W_F0BB;16/10/2025;09:21:25;30.1;46.8
406;Pico W_F0BB;16/10/2025;09:21:46;29.8;47.4
407;Pico W_F0BB;16/10/2025;09:22:06;29.5;48
408;Pico W_F0BB;16/10/2025;09:22:26;29.5;48.5
409;Pico W_F0BB;16/10/2025;09:22:46;29.5;48.6
410;Pico W_F0BB;16/10/2025;09:23:07;29.3;48.7
411;Pico W_F0BB;16/10/2025;09:23:27;29.2;49
412;Pico W_F0BB;16/10/2025;09:23:47;29.1;49
413;Pico W_F0BB;16/10/2025;09:24:08;28.9;49.3
414;Pico W_F0BB;16/10/2025;09:24:28;28.8;49.6
415;Pico W_F0BB;16/10/2025;09:24:48;28.7;49.9
416;Pico W_F0BB;16/10/2025;09:25:09;28.7;50.1
417;Pico W_F0BB;16/10/2025;09:25:29;28.7;50.3
418;Pico W_F0BB;16/10/2025;09:25:49;28.8;50
419;Pico W_F0BB;16/10/2025;09:26:10;28.9;50
420;Pico W_F0BB;16/10/2025;09:26:30;28.9;49.8
421;Pico W_F0BB;16/10/2025;09:26:50;28.8;50
422;Pico W_F0BB;16/10/2025;09:27:10;28.9;50
423;Pico W_F0BB;16/10/2025;09:27:31;29;49.9
424;Pico W_F0BB;16/10/2025;09:27:51;28.8;50
425;Pico W_F0BB;16/10/2025;09:28:11;28.7;50.1
426;Pico W_F0BB;16/10/2025;09:28:32;28.7;50.2
427;Pico W_F0BB;16/10/2025;09:28:52;28.8;50.2
