[2025-10-26 12:11:16] Dispositivo: Pico W_11f60f, Leitura: 1, Horario: 2025-10-26 12:11:16, Temp: 30.9, Umid: 36.5
[2025-10-26 12:11:39] Dispositivo: Pico W_11f60f, Leitura: 2, Horario: 2025-10-26 12:11:39, Temp: 33.6, Umid: 29.9
[2025-10-26 12:12:01] Dispositivo: Pico W_11f60f, Leitura: 3, Horario: 2025-10-26 12:12:01, Temp: 33.5, Umid: 29.2
[2025-10-26 12:12:24] Dispositivo: Pico W_11f60f, Leitura: 4, Horario: 2025-10-26 12:12:23, Temp: 33.5, Umid: 29.0
[2025-10-26 12:12:46] Dispositivo: Pico W_11f60f, Leitura: 5, Horario: 2025-10-26 12:12:46, Temp: 33.7, Umid: 29.7
[2025-10-26 12:13:08] Dispositivo: Pico W_11f60f, Leitura: 6, Horario: 2025-10-26 12:13:08, Temp: 34.0, Umid: 29.9
[2025-10-26 12:13:30] Dispositivo: Pico W_11f60f, Leitura: 7, Horario: 2025-10-26 12:13:30, Temp: 34.3, Umid: 29.9
[2025-10-26 12:13:52] Dispositivo: Pico W_11f60f, Leitura: 8, Horario: 2025-10-26 12:13:53, Temp: 34.4, Umid: 29.3
[2025-10-26 12:14:15] Dispositivo: Pico W_11f60f, Leitura: 9, Horario: 2025-10-26 12:14:15, Temp: 34.3, Umid: 28.9
[2025-10-26 12:14:37] Dispositivo: Pico W_11f60f, Leitura: 10, Horario: 2025-10-26 12:14:37, Temp: 34.4, Umid: 29.0
[2025-10-26 12:14:59] Dispositivo: Pico W_11f60f, Leitura: 11, Horario: 2025-10-26 12:14:59, Temp: 34.4, Umid: 29.0
[2025-10-26 12:15:22] Dispositivo: Pico W_11f60f, Leitura: 12, Horario: 2025-10-26 12:15:22, Temp: 34.2, Umid: 27.9
[2025-10-26 12:15:44] Dispositivo: Pico W_11f60f, Leitura: 13, Horario: 2025-10-26 12:15:44, Temp: 34.0, Umid: 27.7
