Data;Hora (UTC);Temp. Ins. (C);Umi. Ins. (%)
24/10/2025;0900;15.1;73.6
24/10/2025;1000;16;68.4
24/10/2025;1100;18.8;58.5
24/10/2025;1200;21.6;46.2
24/10/2025;1300;23.9;36.9
24/10/2025;1400;25.4;29.9
24/10/2025;1500;26.2;28.4
24/10/2025;1600;26.9;27.7
24/10/2025;1700;27.7;25.6
24/10/2025;1800;28.5;24.8
24/10/2025;1900;28.5;24.8
24/10/2025;2000;28.6;23.9
;;;
;;23.93333333;39.05833333
