[2025-10-24 06:30:48] Dispositivo: Pico W_11f60f, Leitura: 1, Horario: 2025-10-24 06:30:48, Temp: 17.8, Umid: 65.6
[2025-10-24 06:31:12] Dispositivo: Pico W_11f60f, Leitura: 2, Horario: 2025-10-24 06:31:10, Temp: 16.8, Umid: 68.9
[2025-10-24 06:31:32] Dispositivo: Pico W_11f60f, Leitura: 3, Horario: 2025-10-24 06:31:33, Temp: 16.8, Umid: 69.3
[2025-10-24 06:31:55] Dispositivo: Pico W_11f60f, Leitura: 4, Horario: 2025-10-24 06:31:55, Temp: 16.8, Umid: 69.6
[2025-10-24 06:32:17] Dispositivo: Pico W_11f60f, Leitura: 5, Horario: 2025-10-24 06:32:17, Temp: 16.8, Umid: 69.4
[2025-10-24 06:32:40] Dispositivo: Pico W_11f60f, Leitura: 6, Horario: 2025-10-24 06:32:40, Temp: 16.8, Umid: 69.2
[2025-10-24 06:33:02] Dispositivo: Pico W_11f60f, Leitura: 7, Horario: 2025-10-24 06:33:02, Temp: 16.7, Umid: 69.3
[2025-10-24 06:33:24] Dispositivo: Pico W_11f60f, Leitura: 8, Horario: 2025-10-24 06:33:24, Temp: 16.8, Umid: 69.3
[2025-10-24 06:33:48] Dispositivo: Pico W_11f60f, Leitura: 9, Horario: 2025-10-24 06:33:47, Temp: 16.8, Umid: 69.8
[2025-10-24 06:34:09] Dispositivo: Pico W_11f60f, Leitura: 10, Horario: 2025-10-24 06:34:09, Temp: 16.8, Umid: 69.4
[2025-10-24 06:34:31] Dispositivo: Pico W_11f60f, Leitura: 11, Horario: 2025-10-24 06:34:31, Temp: 16.8, Umid: 69.7
[2025-10-24 06:34:53] Dispositivo: Pico W_11f60f, Leitura: 12, Horario: 2025-10-24 06:34:54, Temp: 16.8, Umid: 69.5
[2025-10-24 06:35:17] Dispositivo: Pico W_11f60f, Leitura: 13, Horario: 2025-10-24 06:35:16, Temp: 16.8, Umid: 69.2
[2025-10-24 06:35:38] Dispositivo: Pico W_11f60f, Leitura: 14, Horario: 2025-10-24 06:35:38, Temp: 16.8, Umid: 69.3
[2025-10-24 06:36:00] Dispositivo: Pico W_11f60f, Leitura: 15, Horario: 2025-10-24 06:36:00, Temp: 16.8, Umid: 69.1
[2025-10-24 06:36:22] Dispositivo: Pico W_11f60f, Leitura: 16, Horario: 2025-10-24 06:36:23, Temp: 16.8, Umid: 69.2
[2025-10-24 06:36:45] Dispositivo: Pico W_11f60f, Leitura: 17, Horario: 2025-10-24 06:36:45, Temp: 16.8, Umid: 69.3
[2025-10-24 06:37:07] Dispositivo: Pico W_11f60f, Leitura: 18, Horario: 2025-10-24 06:37:07, Temp: 16.8, Umid: 69.1
[2025-10-24 06:37:29] Dispositivo: Pico W_11f60f, Leitura: 19, Horario: 2025-10-24 06:37:30, Temp: 16.9, Umid: 69.3
[2025-10-24 06:37:52] Dispositivo: Pico W_11f60f, Leitura: 20, Horario: 2025-10-24 06:37:52, Temp: 16.8, Umid: 69.3
[2025-10-24 06:38:14] Dispositivo: Pico W_11f60f, Leitura: 21, Horario: 2025-10-24 06:38:14, Temp: 16.9, Umid: 69.3
[2025-10-24 06:38:36] Dispositivo: Pico W_11f60f, Leitura: 22, Horario: 2025-10-24 06:38:37, Temp: 16.9, Umid: 69.3
[2025-10-24 06:39:03] Dispositivo: Pico W_11f60f, Leitura: 23, Horario: 2025-10-24 06:38:59, Temp: 16.9, Umid: 69.3
[2025-10-24 06:39:21] Dispositivo: Pico W_11f60f, Leitura: 24, Horario: 2025-10-24 06:39:21, Temp: 16.9, Umid: 69.3
[2025-10-24 06:39:45] Dispositivo: Pico W_11f60f, Leitura: 25, Horario: 2025-10-24 06:39:44, Temp: 16.9, Umid: 69.0
[2025-10-24 06:40:06] Dispositivo: Pico W_11f60f, Leitura: 26, Horario: 2025-10-24 06:40:06, Temp: 16.9, Umid: 69.1
[2025-10-24 06:40:29] Dispositivo: Pico W_11f60f, Leitura: 27, Horario: 2025-10-24 06:40:28, Temp: 17.0, Umid: 68.9
