"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/01/2023";"1900";"31,6";"";"";"44,9";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"02/01/2023";"2000";"31,3";"";"";"43,8";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"02/01/2023";"2100";"30,1";"";"";"46,5";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,0"
"02/01/2023";"2200";"29,0";"";"";"50,8";"";"";"";"";"";"";"";"";"0,4";"";"";"";"0,0"
"02/01/2023";"2300";"27,1";"";"";"61,6";"";"";"";"";"";"";"";"";"0,9";"";"";"";"0,0"
"03/01/2023";"0000";"25,4";"";"";"67,4";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"03/01/2023";"0100";"22,3";"";"";"87,5";"";"";"";"";"";"";"";"";"1,0";"";"";"";"9,8"
"03/01/2023";"0200";"22,1";"";"";"88,6";"";"";"";"";"";"";"";"";"0,5";"";"";"";"0,0"
"03/01/2023";"0300";"21,8";"";"";"90,0";"";"";"";"";"";"";"";"";"1,2";"";"";"";"11,7"
"03/01/2023";"0400";"21,3";"";"";"93,3";"";"";"";"";"";"";"";"";"0,3";"";"";"";"1,6"
"03/01/2023";"0500";"21,3";"";"";"93,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/01/2023";"0600";"21,1";"";"";"93,8";"";"";"";"";"";"";"";"";"0,2";"";"";"";"0,0"
"03/01/2023";"0700";"20,9";"";"";"93,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/01/2023";"0800";"20,7";"";"";"93,9";"";"";"";"";"";"";"";"";"0,2";"";"";"";"0,0"
"03/01/2023";"0900";"20,9";"";"";"93,4";"";"";"";"";"";"";"";"";"0,4";"";"";"";"0,0"
"03/01/2023";"1000";"21,1";"";"";"90,9";"";"";"";"";"";"";"";"";"0,8";"";"";"";"0,0"
"03/01/2023";"1100";"22,4";"";"";"85,4";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"03/01/2023";"1200";"24,0";"";"";"79,4";"";"";"";"";"";"";"";"";"1,9";"";"";"";"0,0"
"03/01/2023";"1300";"25,1";"";"";"71,5";"";"";"";"";"";"";"";"";"2,9";"";"";"";"0,0"
"03/01/2023";"1400";"26,2";"";"";"66,1";"";"";"";"";"";"";"";"";"2,9";"";"";"";"0,0"
"03/01/2023";"1500";"27,2";"";"";"62,3";"";"";"";"";"";"";"";"";"2,9";"";"";"";"0,0"
"03/01/2023";"1600";"27,9";"";"";"58,3";"";"";"";"";"";"";"";"";"3,0";"";"";"";"0,0"
"03/01/2023";"1700";"28,4";"";"";"56,3";"";"";"";"";"";"";"";"";"2,9";"";"";"";"0,0"
"03/01/2023";"1800";"28,8";"";"";"53,9";"";"";"";"";"";"";"";"";"2,7";"";"";"";"0,0"
"03/01/2023";"1900";"26,3";"";"";"64,0";"";"";"";"";"";"";"";"";"1,9";"";"";"";"0,0"
"03/01/2023";"2000";"26,7";"";"";"63,7";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"03/01/2023";"2100";"27,3";"";"";"61,6";"";"";"";"";"";"";"";"";"0,5";"";"";"";"0,0"
"03/01/2023";"2200";"26,9";"";"";"59,9";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"03/01/2023";"2300";"25,7";"";"";"66,5";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"04/01/2023";"0000";"24,2";"";"";"77,8";"";"";"";"";"";"";"";"";"1,4";"";"";"";"0,0"
"04/01/2023";"0100";"23,7";"";"";"79,6";"";"";"";"";"";"";"";"";"0,5";"";"";"";"0,0"
"04/01/2023";"0200";"23,0";"";"";"81,1";"";"";"";"";"";"";"";"";"1,5";"";"";"";"0,0"
"04/01/2023";"0300";"22,7";"";"";"82,4";"";"";"";"";"";"";"";"";"1,7";"";"";"";"0,0"
"04/01/2023";"0400";"22,5";"";"";"83,3";"";"";"";"";"";"";"";"";"1,6";"";"";"";"0,0"
"04/01/2023";"0500";"22,3";"";"";"84,4";"";"";"";"";"";"";"";"";"1,3";"";"";"";"0,0"
