"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2024";"0000";"21,6";"";"";"70,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"0100";"21,4";"";"";"69,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"0200";"21,6";"";"";"69,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"0300";"21,5";"";"";"70,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"0400";"21,3";"";"";"70,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"0500";"20,9";"";"";"70,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"0600";"20,7";"";"";"70,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"0700";"20,5";"";"";"68,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"0800";"20,3";"";"";"69,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"0900";"20,1";"";"";"71,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"1000";"20,5";"";"";"70,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"1100";"22,5";"";"";"64,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"1200";"24,5";"";"";"59,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"1300";"25,6";"";"";"56,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"1400";"26,4";"";"";"54,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"1500";"26,6";"";"";"54,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"1600";"27,7";"";"";"52,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"1700";"28,2";"";"";"51,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"1800";"29,1";"";"";"48,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"1900";"29,2";"";"";"48,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"01/01/2024";"2000";"29,6";"";"";"44,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
