"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/01/2025";"1900";"30,3";"";"";"51,0";"";"";"";"";"";"";"";"";"1,1";"";"";"";"0,0"
"02/01/2025";"2000";"30,2";"";"";"49,7";"";"";"";"";"";"";"";"";"1,2";"";"";"";"0,0"
"02/01/2025";"2100";"28,7";"";"";"51,9";"";"";"";"";"";"";"";"";"2,1";"";"";"";"0,0"
"02/01/2025";"2200";"25,3";"";"";"63,1";"";"";"";"";"";"";"";"";"1,5";"";"";"";"1,0"
"02/01/2025";"2300";"22,0";"";"";"82,2";"";"";"";"";"";"";"";"";"1,0";"";"";"";"0,0"
"03/01/2025";"0000";"22,5";"";"";"80,4";"";"";"";"";"";"";"";"";"0,8";"";"";"";"0,0"
"03/01/2025";"0100";"22,2";"";"";"82,2";"";"";"";"";"";"";"";"";"0,2";"";"";"";"0,0"
"03/01/2025";"0200";"21,9";"";"";"84,3";"";"";"";"";"";"";"";"";"0,2";"";"";"";"0,5"
"03/01/2025";"0300";"21,3";"";"";"86,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"3,5"
"03/01/2025";"0400";"20,9";"";"";"90,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"1,7"
"03/01/2025";"0500";"20,7";"";"";"90,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/01/2025";"0600";"20,9";"";"";"88,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/01/2025";"0700";"21,1";"";"";"88,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/01/2025";"0800";"20,8";"";"";"88,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/01/2025";"0900";"20,6";"";"";"88,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"03/01/2025";"1000";"21,2";"";"";"87,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"03/01/2025";"1100";"22,5";"";"";"81,7";"";"";"";"";"";"";"";"";"0,8";"";"";"";"0,0"
