"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/01/2022";"2200";"24,8";"";"";"83,7";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"02/01/2022";"2300";"23,8";"";"";"86,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"0000";"22,4";"";"";"89,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"0100";"22,2";"";"";"87,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"0200";"22,4";"";"";"86,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"0300";"22,3";"";"";"87,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"0400";"22,0";"";"";"86,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"0500";"21,8";"";"";"87,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"0600";"21,6";"";"";"88,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"0700";"21,5";"";"";"89,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"0800";"21,1";"";"";"91,8";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"0900";"21,0";"";"";"90,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"1000";"21,7";"";"";"87,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"1100";"23,6";"";"";"80,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"1200";"26,1";"";"";"75,3";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"1300";"26,7";"";"";"73,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"1400";"27,9";"";"";"68,9";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"1500";"26,5";"";"";"74,5";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"1600";"28,5";"";"";"66,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
"03/01/2022";"1700";"28,5";"";"";"67,0";"";"";"";"";"";"";"";"";"";"";"";"";"0,0"
