Contagem;Dispositivo;Data;Hora;Temperatura;Umidade
31;Pico W_F0BB;05/10/2025;12:07:22;31.7;38.8
32;Pico W_F0BB;05/10/2025;12:07:42;31.8;39.4
33;Pico W_F0BB;05/10/2025;12:08:03;31.8;39.7
34;Pico W_F0BB;05/10/2025;12:08:23;32;39.9
35;Pico W_F0BB;05/10/2025;12:08:43;32.1;39.8
36;Pico W_F0BB;05/10/2025;12:09:04;32.1;39.5
37;Pico W_F0BB;05/10/2025;12:09:24;32.1;39
38;Pico W_F0BB;05/10/2025;12:09:44;32.1;39.4
39;Pico W_F0BB;05/10/2025;12:10:04;32;37.8
40;Pico W_F0BB;05/10/2025;12:10:25;32;37.8
41;Pico W_F0BB;05/10/2025;12:10:45;31.8;37.7
42;Pico W_F0BB;05/10/2025;12:11:05;31.8;38.9
43;Pico W_F0BB;05/10/2025;12:11:26;31.7;39.1
44;Pico W_F0BB;05/10/2025;12:11:46;31.7;39.6
45;Pico W_F0BB;05/10/2025;12:12:06;31.7;39.2
46;Pico W_F0BB;05/10/2025;12:12:27;31.6;39.7
47;Pico W_F0BB;05/10/2025;12:12:47;31.6;39.3
48;Pico W_F0BB;05/10/2025;12:13:07;31.6;40.5
49;Pico W_F0BB;05/10/2025;12:13:27;31.7;40.4
50;Pico W_F0BB;05/10/2025;12:13:48;31.7;39.3
51;Pico W_F0BB;05/10/2025;12:14:08;31.7;39
52;Pico W_F0BB;05/10/2025;12:14:28;31.7;39.6
53;Pico W_F0BB;05/10/2025;12:14:49;31.7;39.2
54;Pico W_F0BB;05/10/2025;12:15:09;31.7;38.6
55;Pico W_F0BB;05/10/2025;12:15:29;31.7;38.8
56;Pico W_F0BB;05/10/2025;12:15:50;31.7;38.8
57;Pico W_F0BB;05/10/2025;12:16:10;31.7;38.9
58;Pico W_F0BB;05/10/2025;12:16:30;31.8;38.8
59;Pico W_F0BB;05/10/2025;12:16:51;31.9;39.2
60;Pico W_F0BB;05/10/2025;12:17:11;31.9;38.5
61;Pico W_F0BB;05/10/2025;12:17:31;31.9;37.9
62;Pico W_F0BB;05/10/2025;12:17:51;31.8;37.6
63;Pico W_F0BB;05/10/2025;12:18:12;31.8;38.2
64;Pico W_F0BB;05/10/2025;12:18:32;31.7;38.6
65;Pico W_F0BB;05/10/2025;12:18:52;31.7;39.7
66;Pico W_F0BB;05/10/2025;12:19:13;31.7;40
67;Pico W_F0BB;05/10/2025;12:19:33;31.8;39.8
68;Pico W_F0BB;05/10/2025;12:19:53;31.8;40.1
69;Pico W_F0BB;05/10/2025;12:20:14;31.9;39.2
70;Pico W_F0BB;05/10/2025;12:20:34;32;38.6
71;Pico W_F0BB;05/10/2025;12:20:54;32;38.7
72;Pico W_F0BB;05/10/2025;12:21:15;32.1;38.6
73;Pico W_F0BB;05/10/2025;12:21:35;32.2;38.8
74;Pico W_F0BB;05/10/2025;12:21:55;32.3;38.8
75;Pico W_F0BB;05/10/2025;12:22:15;32.5;37.1
76;Pico W_F0BB;05/10/2025;12:22:36;32.4;37.5
77;Pico W_F0BB;05/10/2025;12:22:56;32.5;37.5
78;Pico W_F0BB;05/10/2025;12:23:16;32.5;37.1
79;Pico W_F0BB;05/10/2025;12:23:37;32.5;37.1
80;Pico W_F0BB;05/10/2025;12:23:57;32.4;36.6
81;Pico W_F0BB;05/10/2025;12:24:17;32.4;37.1
82;Pico W_F0BB;05/10/2025;12:24:38;32.3;38.5
83;Pico W_F0BB;05/10/2025;12:24:58;32.3;37.6
84;Pico W_F0BB;05/10/2025;12:25:18;32.3;38.7
85;Pico W_F0BB;05/10/2025;12:25:38;32.4;37.3
86;Pico W_F0BB;05/10/2025;12:25:59;32.5;37.1
87;Pico W_F0BB;05/10/2025;12:26:19;32.4;36.6
88;Pico W_F0BB;05/10/2025;12:26:39;32.4;37.6
89;Pico W_F0BB;05/10/2025;12:27:00;32.4;36.9
90;Pico W_F0BB;05/10/2025;12:27:20;32.4;37
91;Pico W_F0BB;05/10/2025;12:27:40;32.4;36.8
92;Pico W_F0BB;05/10/2025;12:28:01;32.4;36.5
93;Pico W_F0BB;05/10/2025;12:28:21;32.4;37
94;Pico W_F0BB;05/10/2025;12:28:41;32.4;36.9
95;Pico W_F0BB;05/10/2025;12:29:02;32.3;36.8
96;Pico W_F0BB;05/10/2025;12:29:22;32.3;36.4
97;Pico W_F0BB;05/10/2025;12:29:42;32.2;36.9
98;Pico W_F0BB;05/10/2025;12:30:02;32.2;36.7
99;Pico W_F0BB;05/10/2025;12:30:23;32.2;37
100;Pico W_F0BB;05/10/2025;12:30:43;32.2;37.7
101;Pico W_F0BB;05/10/2025;12:31:03;32.2;39.2
102;Pico W_F0BB;05/10/2025;12:31:24;32.3;38.4
103;Pico W_F0BB;05/10/2025;12:31:44;32.3;38
104;Pico W_F0BB;05/10/2025;12:32:04;32.4;37.2
105;Pico W_F0BB;05/10/2025;12:32:25;32.6;37.1
106;Pico W_F0BB;05/10/2025;12:32:45;32.6;37.4
107;Pico W_F0BB;05/10/2025;12:33:05;32.7;37.5
108;Pico W_F0BB;05/10/2025;12:33:26;32.7;37.2
109;Pico W_F0BB;05/10/2025;12:33:46;32.8;37.5
110;Pico W_F0BB;05/10/2025;12:34:06;32.9;37.3
111;Pico W_F0BB;05/10/2025;12:34:26;32.9;36.7
112;Pico W_F0BB;05/10/2025;12:34:47;33;36.8
113;Pico W_F0BB;05/10/2025;12:35:07;33;36.3
114;Pico W_F0BB;05/10/2025;12:35:27;33;36.6
115;Pico W_F0BB;05/10/2025;12:35:48;33;37.1
116;Pico W_F0BB;05/10/2025;12:36:08;33;37.1
117;Pico W_F0BB;05/10/2025;12:36:28;33;36.5
118;Pico W_F0BB;05/10/2025;12:36:49;33;36.5
119;Pico W_F0BB;05/10/2025;12:37:09;32.9;36
120;Pico W_F0BB;05/10/2025;12:37:29;32.9;36.4
121;Pico W_F0BB;05/10/2025;12:37:49;32.9;36.8
122;Pico W_F0BB;05/10/2025;12:38:10;32.9;36.4
123;Pico W_F0BB;05/10/2025;12:38:30;33;36.2
124;Pico W_F0BB;05/10/2025;12:38:50;32.9;36.1
125;Pico W_F0BB;05/10/2025;12:39:11;32.9;36.3
126;Pico W_F0BB;05/10/2025;12:39:31;32.9;36.7
127;Pico W_F0BB;05/10/2025;12:39:51;32.9;36.7
128;Pico W_F0BB;05/10/2025;12:40:12;32.9;36.7
129;Pico W_F0BB;05/10/2025;12:40:32;32.9;36.7
130;Pico W_F0BB;05/10/2025;12:40:52;33;36.2
131;Pico W_F0BB;05/10/2025;12:41:13;33.1;35.6
132;Pico W_F0BB;05/10/2025;12:41:33;33.3;36.3
133;Pico W_F0BB;05/10/2025;12:41:53;33.4;35.8
134;Pico W_F0BB;05/10/2025;12:42:13;33.6;35.8
135;Pico W_F0BB;05/10/2025;12:42:34;33.7;35.7
136;Pico W_F0BB;05/10/2025;12:42:54;33.8;35.1
137;Pico W_F0BB;05/10/2025;12:43:14;33.8;34.5
138;Pico W_F0BB;05/10/2025;12:43:35;33.8;35
139;Pico W_F0BB;05/10/2025;12:43:55;33.9;34.9
140;Pico W_F0BB;05/10/2025;12:44:15;33.9;35.2
141;Pico W_F0BB;05/10/2025;12:44:36;34;34.7
142;Pico W_F0BB;05/10/2025;12:44:56;34;35.3
143;Pico W_F0BB;05/10/2025;12:45:16;34.1;34.1
144;Pico W_F0BB;05/10/2025;12:45:36;34.1;34
145;Pico W_F0BB;05/10/2025;12:45:57;34.1;34.7
146;Pico W_F0BB;05/10/2025;12:46:17;34.1;34.4
147;Pico W_F0BB;05/10/2025;12:46:37;34.1;34.8
148;Pico W_F0BB;05/10/2025;12:46:58;34.1;34.1
149;Pico W_F0BB;05/10/2025;12:47:18;34;33.8
150;Pico W_F0BB;05/10/2025;12:47:38;33.9;34.1
151;Pico W_F0BB;05/10/2025;12:47:59;33.9;34.4
152;Pico W_F0BB;05/10/2025;12:48:19;33.9;34.5
153;Pico W_F0BB;05/10/2025;12:48:39;33.9;34.9
154;Pico W_F0BB;05/10/2025;12:49:00;34;33.8
155;Pico W_F0BB;05/10/2025;12:49:20;34;34.7
156;Pico W_F0BB;05/10/2025;12:49:40;34.1;34.3
157;Pico W_F0BB;05/10/2025;12:50:00;34.1;34.4
158;Pico W_F0BB;05/10/2025;12:50:21;34.1;34.5
159;Pico W_F0BB;05/10/2025;12:50:41;34.1;34.6
160;Pico W_F0BB;05/10/2025;12:51:01;34.1;34.8
161;Pico W_F0BB;05/10/2025;12:51:22;34.2;34.8
162;Pico W_F0BB;05/10/2025;12:51:42;34.3;34
163;Pico W_F0BB;05/10/2025;12:52:02;34.4;33.8
164;Pico W_F0BB;05/10/2025;12:52:23;34.5;32.5
165;Pico W_F0BB;05/10/2025;12:52:43;34.4;33.2
166;Pico W_F0BB;05/10/2025;12:53:03;34.5;33.7
167;Pico W_F0BB;05/10/2025;12:53:24;34.5;33.4
168;Pico W_F0BB;05/10/2025;12:53:44;34.5;33.5
169;Pico W_F0BB;05/10/2025;12:54:04;34.6;33.8
170;Pico W_F0BB;05/10/2025;12:54:24;34.7;33.4
171;Pico W_F0BB;05/10/2025;12:54:45;34.7;33.6
172;Pico W_F0BB;05/10/2025;12:55:05;34.8;32.8
173;Pico W_F0BB;05/10/2025;12:55:25;34.9;33.3
174;Pico W_F0BB;05/10/2025;12:55:46;35;33.6
175;Pico W_F0BB;05/10/2025;12:56:06;35.2;32.9
176;Pico W_F0BB;05/10/2025;12:56:26;35.3;33.1
177;Pico W_F0BB;05/10/2025;12:56:47;35.4;33.3
178;Pico W_F0BB;05/10/2025;12:57:07;35.5;33.1
179;Pico W_F0BB;05/10/2025;12:57:27;35.4;31.9
180;Pico W_F0BB;05/10/2025;12:57:47;35.3;32.7
181;Pico W_F0BB;05/10/2025;12:58:08;35.1;32.3
182;Pico W_F0BB;05/10/2025;12:58:28;35.1;32.9
183;Pico W_F0BB;05/10/2025;12:58:48;35;32.5
184;Pico W_F0BB;05/10/2025;12:59:09;34.9;32.9
185;Pico W_F0BB;05/10/2025;12:59:29;34.8;33.3
186;Pico W_F0BB;05/10/2025;12:59:49;34.7;33.5
187;Pico W_F0BB;05/10/2025;13:00:10;34.7;33.5
188;Pico W_F0BB;05/10/2025;13:00:30;34.6;32.7
189;Pico W_F0BB;05/10/2025;13:00:50;34.7;33.2
190;Pico W_F0BB;05/10/2025;13:01:11;34.7;32.9
191;Pico W_F0BB;05/10/2025;13:01:31;34.7;32.3
192;Pico W_F0BB;05/10/2025;13:01:51;34.6;33.1
193;Pico W_F0BB;05/10/2025;13:02:11;34.5;33.8
194;Pico W_F0BB;05/10/2025;13:02:32;34.5;33.6
195;Pico W_F0BB;05/10/2025;13:02:52;34.5;32.8
196;Pico W_F0BB;05/10/2025;13:03:12;34.3;33.2
197;Pico W_F0BB;05/10/2025;13:03:33;34.2;33.8
198;Pico W_F0BB;05/10/2025;13:03:53;34.1;33.7
199;Pico W_F0BB;05/10/2025;13:04:13;34;33.6
200;Pico W_F0BB;05/10/2025;13:04:34;34;33.5
201;Pico W_F0BB;05/10/2025;13:04:54;33.9;34.5
202;Pico W_F0BB;05/10/2025;13:05:14;33.8;34.6
203;Pico W_F0BB;05/10/2025;13:05:35;33.9;33.8
204;Pico W_F0BB;05/10/2025;13:05:55;33.9;33.6
205;Pico W_F0BB;05/10/2025;13:06:15;33.8;34.6
206;Pico W_F0BB;05/10/2025;13:06:35;33.7;33.6
207;Pico W_F0BB;05/10/2025;13:06:56;33.7;34.1
208;Pico W_F0BB;05/10/2025;13:07:16;33.8;33.5
209;Pico W_F0BB;05/10/2025;13:07:36;33.7;32.8
210;Pico W_F0BB;05/10/2025;13:07:57;33.7;33.4
211;Pico W_F0BB;05/10/2025;13:08:17;33.9;33.9
212;Pico W_F0BB;05/10/2025;13:08:37;33.9;34
213;Pico W_F0BB;05/10/2025;13:08:58;33.9;33.7
214;Pico W_F0BB;05/10/2025;13:09:18;33.9;33.8
215;Pico W_F0BB;05/10/2025;13:09:38;34.2;34
216;Pico W_F0BB;05/10/2025;13:09:58;34.7;33.7
217;Pico W_F0BB;05/10/2025;13:10:19;34.9;32.9
218;Pico W_F0BB;05/10/2025;13:10:39;35;32.7
219;Pico W_F0BB;05/10/2025;13:10:59;35;32.9
220;Pico W_F0BB;05/10/2025;13:11:20;35.1;33.3
221;Pico W_F0BB;05/10/2025;13:11:40;35.1;32.2
222;Pico W_F0BB;05/10/2025;13:12:00;35.1;31.9
223;Pico W_F0BB;05/10/2025;13:12:21;34.9;31.7
224;Pico W_F0BB;05/10/2025;13:12:41;34.7;32.8
225;Pico W_F0BB;05/10/2025;13:13:01;34.5;31.8
226;Pico W_F0BB;05/10/2025;13:13:22;34.4;32.8
227;Pico W_F0BB;05/10/2025;13:13:42;34.4;33
228;Pico W_F0BB;05/10/2025;13:14:02;34.6;33.5
229;Pico W_F0BB;05/10/2025;13:14:22;34.7;33
230;Pico W_F0BB;05/10/2025;13:14:43;34.7;32.1
231;Pico W_F0BB;05/10/2025;13:15:03;34.6;32.1
232;Pico W_F0BB;05/10/2025;13:15:23;34.6;32.3
233;Pico W_F0BB;05/10/2025;13:15:44;34.5;32
234;Pico W_F0BB;05/10/2025;13:16:04;34.4;31.7
235;Pico W_F0BB;05/10/2025;13:16:24;34.2;32.4
236;Pico W_F0BB;05/10/2025;13:16:45;34.1;32.7
237;Pico W_F0BB;05/10/2025;13:17:05;34.1;33.2
238;Pico W_F0BB;05/10/2025;13:17:25;34;32.8
239;Pico W_F0BB;05/10/2025;13:17:46;34;32.8
240;Pico W_F0BB;05/10/2025;13:18:06;33.9;33.9
241;Pico W_F0BB;05/10/2025;13:18:26;34;33.7
242;Pico W_F0BB;05/10/2025;13:18:46;34.2;34.6
243;Pico W_F0BB;05/10/2025;13:19:07;34.2;33.3
244;Pico W_F0BB;05/10/2025;13:19:27;34.3;33.3
245;Pico W_F0BB;05/10/2025;13:19:47;34.3;33.2
246;Pico W_F0BB;05/10/2025;13:20:08;34.3;33.7
247;Pico W_F0BB;05/10/2025;13:20:28;34.4;34.8
248;Pico W_F0BB;05/10/2025;13:20:48;34.5;34.5
249;Pico W_F0BB;05/10/2025;13:21:09;34.6;34.5
250;Pico W_F0BB;05/10/2025;13:21:29;34.6;32.7
251;Pico W_F0BB;05/10/2025;13:21:49;34.5;31.9
252;Pico W_F0BB;05/10/2025;13:22:09;34.5;32.3
253;Pico W_F0BB;05/10/2025;13:22:30;34.4;33.8
254;Pico W_F0BB;05/10/2025;13:22:50;34.4;34.2
255;Pico W_F0BB;05/10/2025;13:23:10;34.4;33.4
256;Pico W_F0BB;05/10/2025;13:23:31;34.5;35.6
257;Pico W_F0BB;05/10/2025;13:23:51;34.6;33.2
258;Pico W_F0BB;05/10/2025;13:24:11;34.7;33.2
259;Pico W_F0BB;05/10/2025;13:24:32;34.8;35.4
260;Pico W_F0BB;05/10/2025;13:24:52;34.9;35.4
261;Pico W_F0BB;05/10/2025;13:25:12;34.9;35.5
262;Pico W_F0BB;05/10/2025;13:25:33;34.9;34.3
263;Pico W_F0BB;05/10/2025;13:25:53;34.9;35.5
264;Pico W_F0BB;05/10/2025;13:26:13;34.9;34.7
265;Pico W_F0BB;05/10/2025;13:26:33;35;34.1
266;Pico W_F0BB;05/10/2025;13:26:54;35.1;33.4
267;Pico W_F0BB;05/10/2025;13:27:14;35.3;32.3
268;Pico W_F0BB;05/10/2025;13:27:34;35.3;32.5
269;Pico W_F0BB;05/10/2025;13:27:55;35.4;32.4
270;Pico W_F0BB;05/10/2025;13:28:15;35.5;32.3
271;Pico W_F0BB;05/10/2025;13:28:35;35.6;32.1
272;Pico W_F0BB;05/10/2025;13:28:56;35.6;32.6
273;Pico W_F0BB;05/10/2025;13:29:16;35.7;31.8
274;Pico W_F0BB;05/10/2025;13:29:36;35.7;31.9
275;Pico W_F0BB;05/10/2025;13:29:57;35.7;31.6
276;Pico W_F0BB;05/10/2025;13:30:17;35.7;31.3
277;Pico W_F0BB;05/10/2025;13:30:37;35.6;32.2
278;Pico W_F0BB;05/10/2025;13:30:57;35.4;31.5
279;Pico W_F0BB;05/10/2025;13:31:18;35.3;31.9
280;Pico W_F0BB;05/10/2025;13:31:38;35.3;32.4
281;Pico W_F0BB;05/10/2025;13:31:58;35.4;32.4
282;Pico W_F0BB;05/10/2025;13:32:19;35.4;32.1
283;Pico W_F0BB;05/10/2025;13:32:39;35.3;32.2
284;Pico W_F0BB;05/10/2025;13:32:59;35.2;32
285;Pico W_F0BB;05/10/2025;13:33:20;35.2;32.3
286;Pico W_F0BB;05/10/2025;13:33:40;35.1;32.4
287;Pico W_F0BB;05/10/2025;13:34:00;35.1;32.7
288;Pico W_F0BB;05/10/2025;13:34:20;35.1;32.3
289;Pico W_F0BB;05/10/2025;13:34:41;35.1;32.4
290;Pico W_F0BB;05/10/2025;13:35:01;35;32.6
291;Pico W_F0BB;05/10/2025;13:35:21;35;32.1
292;Pico W_F0BB;05/10/2025;13:35:42;34.8;31.8
293;Pico W_F0BB;05/10/2025;13:36:02;34.6;32.1
294;Pico W_F0BB;05/10/2025;13:36:22;34.5;32.2
295;Pico W_F0BB;05/10/2025;13:36:43;34.3;32.5
296;Pico W_F0BB;05/10/2025;13:37:03;34.3;32.8
297;Pico W_F0BB;05/10/2025;13:37:23;34.2;32.8
298;Pico W_F0BB;05/10/2025;13:37:44;34.2;33.4
299;Pico W_F0BB;05/10/2025;13:38:04;34.3;32.7
300;Pico W_F0BB;05/10/2025;13:38:24;34.4;33.2
301;Pico W_F0BB;05/10/2025;13:38:44;34.5;33.1
302;Pico W_F0BB;05/10/2025;13:39:05;34.6;32.8
303;Pico W_F0BB;05/10/2025;13:39:25;34.5;32.3
304;Pico W_F0BB;05/10/2025;13:39:45;34.3;32.5
305;Pico W_F0BB;05/10/2025;13:40:06;34.2;33.5
306;Pico W_F0BB;05/10/2025;13:40:26;34.2;33.3
307;Pico W_F0BB;05/10/2025;13:40:46;34.3;33.2
308;Pico W_F0BB;05/10/2025;13:41:07;34.4;32.9
309;Pico W_F0BB;05/10/2025;13:41:27;34.6;33.3
310;Pico W_F0BB;05/10/2025;13:41:47;34.7;32.9
311;Pico W_F0BB;05/10/2025;13:42:08;34.8;32.6
312;Pico W_F0BB;05/10/2025;13:42:28;34.8;32.2
313;Pico W_F0BB;05/10/2025;13:42:48;34.8;32
314;Pico W_F0BB;05/10/2025;13:43:08;34.8;31.8
315;Pico W_F0BB;05/10/2025;13:43:29;34.7;32.4
316;Pico W_F0BB;05/10/2025;13:43:49;34.7;32.1
317;Pico W_F0BB;05/10/2025;13:44:09;34.6;32.3
318;Pico W_F0BB;05/10/2025;13:44:30;34.6;32.4
319;Pico W_F0BB;05/10/2025;13:44:50;34.5;32.2
320;Pico W_F0BB;05/10/2025;13:45:10;34.5;33.4
321;Pico W_F0BB;05/10/2025;13:45:31;34.5;33
322;Pico W_F0BB;05/10/2025;13:45:51;34.6;34.6
323;Pico W_F0BB;05/10/2025;13:46:11;34.8;33
324;Pico W_F0BB;05/10/2025;13:46:31;34.9;32.5
325;Pico W_F0BB;05/10/2025;13:46:52;34.9;32.7
326;Pico W_F0BB;05/10/2025;13:47:12;35;32.8
327;Pico W_F0BB;05/10/2025;13:47:32;34.9;32
328;Pico W_F0BB;05/10/2025;13:47:53;34.9;32.2
329;Pico W_F0BB;05/10/2025;13:48:13;34.9;31.8
330;Pico W_F0BB;05/10/2025;13:48:33;34.8;32
331;Pico W_F0BB;05/10/2025;13:48:54;34.7;32.6
332;Pico W_F0BB;05/10/2025;13:49:14;34.8;33.1
333;Pico W_F0BB;05/10/2025;13:49:34;34.9;32.6
334;Pico W_F0BB;05/10/2025;13:49:55;35.1;33.9
335;Pico W_F0BB;05/10/2025;13:50:15;35.3;32.5
336;Pico W_F0BB;05/10/2025;13:50:35;35.4;33.4
337;Pico W_F0BB;05/10/2025;13:50:55;35.6;32.7
338;Pico W_F0BB;05/10/2025;13:51:16;35.9;33
339;Pico W_F0BB;05/10/2025;13:51:36;36;32.1
340;Pico W_F0BB;05/10/2025;13:51:56;36.1;31.9
341;Pico W_F0BB;05/10/2025;13:52:17;36.2;31.5
342;Pico W_F0BB;05/10/2025;13:52:37;36.3;31.4
343;Pico W_F0BB;05/10/2025;13:52:57;36.3;31
344;Pico W_F0BB;05/10/2025;13:53:18;36.4;30.5
345;Pico W_F0BB;05/10/2025;13:53:38;36.4;30.9
346;Pico W_F0BB;05/10/2025;13:53:58;36.4;30.7
347;Pico W_F0BB;05/10/2025;13:54:18;36.4;33.1
348;Pico W_F0BB;05/10/2025;13:54:39;36.5;32.5
349;Pico W_F0BB;05/10/2025;13:54:59;36.5;31.6
350;Pico W_F0BB;05/10/2025;13:55:19;36.7;35.8
351;Pico W_F0BB;05/10/2025;13:55:40;36.8;34
352;Pico W_F0BB;05/10/2025;13:56:00;36.9;32.4
353;Pico W_F0BB;05/10/2025;13:56:20;37;34.4
354;Pico W_F0BB;05/10/2025;13:56:41;37.1;34.6
355;Pico W_F0BB;05/10/2025;13:57:01;37.3;33.6
356;Pico W_F0BB;05/10/2025;13:57:21;37.4;33
357;Pico W_F0BB;05/10/2025;13:57:42;37.5;33.6
358;Pico W_F0BB;05/10/2025;13:58:02;37.6;34.2
359;Pico W_F0BB;05/10/2025;13:58:22;37.7;33.3
360;Pico W_F0BB;05/10/2025;13:58:42;37.8;33.8
361;Pico W_F0BB;05/10/2025;13:59:03;37.9;35
362;Pico W_F0BB;05/10/2025;13:59:23;37.9;31.6
363;Pico W_F0BB;05/10/2025;13:59:43;37.8;30.2
364;Pico W_F0BB;05/10/2025;14:00:04;37.5;29.9
365;Pico W_F0BB;05/10/2025;14:00:24;37.3;29.5
366;Pico W_F0BB;05/10/2025;14:00:44;37.1;30
367;Pico W_F0BB;05/10/2025;14:01:05;36.9;30.3
368;Pico W_F0BB;05/10/2025;14:01:25;36.7;30.2
369;Pico W_F0BB;05/10/2025;14:01:45;36.6;30.9
370;Pico W_F0BB;05/10/2025;14:02:06;36.6;33.2
371;Pico W_F0BB;05/10/2025;14:02:26;36.6;30.7
372;Pico W_F0BB;05/10/2025;14:02:46;36.6;30.6
373;Pico W_F0BB;05/10/2025;14:03:06;36.5;30.6
374;Pico W_F0BB;05/10/2025;14:03:27;36.6;31.1
375;Pico W_F0BB;05/10/2025;14:03:47;36.6;30.8
376;Pico W_F0BB;05/10/2025;14:04:07;36.7;30.9
377;Pico W_F0BB;05/10/2025;14:04:28;36.8;29.9
378;Pico W_F0BB;05/10/2025;14:04:48;36.7;29.5
379;Pico W_F0BB;05/10/2025;14:05:08;36.6;29.5
380;Pico W_F0BB;05/10/2025;14:05:29;36.4;29.6
381;Pico W_F0BB;05/10/2025;14:05:49;36.3;30.1
382;Pico W_F0BB;05/10/2025;14:06:09;36.3;30.4
383;Pico W_F0BB;05/10/2025;14:06:29;36.3;30.1
384;Pico W_F0BB;05/10/2025;14:06:50;36.3;30.2
385;Pico W_F0BB;05/10/2025;14:07:10;36.3;30.1
386;Pico W_F0BB;05/10/2025;14:07:30;36.4;30.7
387;Pico W_F0BB;05/10/2025;14:07:51;36.5;30.5
388;Pico W_F0BB;05/10/2025;14:08:11;36.6;30
389;Pico W_F0BB;05/10/2025;14:08:31;36.5;29.9
390;Pico W_F0BB;05/10/2025;14:08:52;36.5;30.4
391;Pico W_F0BB;05/10/2025;14:09:12;36.6;30.9
392;Pico W_F0BB;05/10/2025;14:09:32;36.8;31.6
393;Pico W_F0BB;05/10/2025;14:09:53;37.1;30.3
394;Pico W_F0BB;05/10/2025;14:10:13;37.3;30
395;Pico W_F0BB;05/10/2025;14:10:33;37.4;30
396;Pico W_F0BB;05/10/2025;14:10:53;37.5;29.3
397;Pico W_F0BB;05/10/2025;14:11:14;37.5;29.6
398;Pico W_F0BB;05/10/2025;14:11:34;37.5;29.6
399;Pico W_F0BB;05/10/2025;14:11:54;37.6;29.5
400;Pico W_F0BB;05/10/2025;14:12:15;37.7;29
401;Pico W_F0BB;05/10/2025;14:12:35;37.7;29.8
402;Pico W_F0BB;05/10/2025;14:12:55;37.8;28.9
403;Pico W_F0BB;05/10/2025;14:13:16;37.8;29
404;Pico W_F0BB;05/10/2025;14:13:36;37.7;29
405;Pico W_F0BB;05/10/2025;14:13:56;37.7;28.5
406;Pico W_F0BB;05/10/2025;14:14:17;37.6;28.9
407;Pico W_F0BB;05/10/2025;14:14:37;37.6;29
408;Pico W_F0BB;05/10/2025;14:14:57;37.6;28.9
409;Pico W_F0BB;05/10/2025;14:15:17;37.6;29.1
410;Pico W_F0BB;05/10/2025;14:15:38;37.7;30.6
411;Pico W_F0BB;05/10/2025;14:15:58;38;33.9
412;Pico W_F0BB;05/10/2025;14:16:18;38.2;31.4
413;Pico W_F0BB;05/10/2025;14:16:39;38.4;29.2
414;Pico W_F0BB;05/10/2025;14:16:59;38.3;28.5
415;Pico W_F0BB;05/10/2025;14:17:19;38;28.2
416;Pico W_F0BB;05/10/2025;14:17:40;37.8;28.5
417;Pico W_F0BB;05/10/2025;14:18:00;37.4;28.8
418;Pico W_F0BB;05/10/2025;14:18:20;37.1;28.7
419;Pico W_F0BB;05/10/2025;14:18:40;37;29
420;Pico W_F0BB;05/10/2025;14:19:01;36.8;29
421;Pico W_F0BB;05/10/2025;14:19:21;36.9;29.2
422;Pico W_F0BB;05/10/2025;14:19:41;36.9;29.2
423;Pico W_F0BB;05/10/2025;14:20:02;36.9;29.2
424;Pico W_F0BB;05/10/2025;14:20:22;36.9;28.9
425;Pico W_F0BB;05/10/2025;14:20:42;37;30.1
426;Pico W_F0BB;05/10/2025;14:21:03;37.5;34.7
427;Pico W_F0BB;05/10/2025;14:21:23;38.2;31.2
