Contagem;Dispositivo;Data;Hora;Temperatura;Umidade
40;Pico W_F0BB;2025-10-11;11:53:22;35.60;39.60
41;Pico W_F0BB;2025-10-11;11:53:42;35.70;39.60
42;Pico W_F0BB;2025-10-11;11:54:02;35.70;39.60
43;Pico W_F0BB;2025-10-11;11:54:23;35.70;39.80
44;Pico W_F0BB;2025-10-11;11:54:43;35.70;39.10
45;Pico W_F0BB;2025-10-11;11:55:03;35.80;38.90
46;Pico W_F0BB;2025-10-11;11:55:24;35.60;39.00
47;Pico W_F0BB;2025-10-11;11:55:44;35.40;38.80
48;Pico W_F0BB;2025-10-11;11:56:04;35.60;39.30
49;Pico W_F0BB;2025-10-11;11:56:24;35.60;39.20
50;Pico W_F0BB;2025-10-11;11:56:45;35.70;38.50
51;Pico W_F0BB;2025-10-11;11:57:05;35.80;38.70
52;Pico W_F0BB;2025-10-11;11:57:25;35.80;39.80
53;Pico W_F0BB;2025-10-11;11:57:46;35.90;38.80
54;Pico W_F0BB;2025-10-11;11:58:06;36.00;39.00
55;Pico W_F0BB;2025-10-11;11:58:26;35.80;38.60
56;Pico W_F0BB;2025-10-11;11:58:47;35.60;38.80
57;Pico W_F0BB;2025-10-11;11:59:07;35.60;39.50
58;Pico W_F0BB;2025-10-11;11:59:27;35.50;39.90
59;Pico W_F0BB;2025-10-11;11:59:48;35.60;39.90
60;Pico W_F0BB;2025-10-11;12:00:08;35.50;39.90
61;Pico W_F0BB;2025-10-11;12:00:28;35.30;39.90
62;Pico W_F0BB;2025-10-11;12:00:48;35.20;40.40
63;Pico W_F0BB;2025-10-11;12:01:09;35.20;40.10
64;Pico W_F0BB;2025-10-11;12:01:29;35.30;40.60
65;Pico W_F0BB;2025-10-11;12:01:49;35.50;39.80
66;Pico W_F0BB;2025-10-11;12:02:10;35.60;39.30
67;Pico W_F0BB;2025-10-11;12:02:30;35.60;39.00
68;Pico W_F0BB;2025-10-11;12:02:50;35.70;38.90
69;Pico W_F0BB;2025-10-11;12:03:11;35.90;39.30
70;Pico W_F0BB;2025-10-11;12:03:31;36.00;38.60
71;Pico W_F0BB;2025-10-11;12:03:51;36.10;38.60
72;Pico W_F0BB;2025-10-11;12:04:12;36.30;39.10
73;Pico W_F0BB;2025-10-11;12:04:32;36.50;39.30
74;Pico W_F0BB;2025-10-11;12:04:52;36.70;38.30
75;Pico W_F0BB;2025-10-11;12:05:12;36.80;37.40
76;Pico W_F0BB;2025-10-11;12:05:33;37.00;37.50
77;Pico W_F0BB;2025-10-11;12:05:53;37.10;38.20
78;Pico W_F0BB;2025-10-11;12:06:13;37.20;37.20
79;Pico W_F0BB;2025-10-11;12:06:34;36.90;36.90
80;Pico W_F0BB;2025-10-11;12:06:54;36.80;36.80
81;Pico W_F0BB;2025-10-11;12:07:14;36.70;37.10
82;Pico W_F0BB;2025-10-11;12:07:35;36.60;37.60
83;Pico W_F0BB;2025-10-11;12:07:55;36.50;38.00
84;Pico W_F0BB;2025-10-11;12:08:15;36.30;36.90
85;Pico W_F0BB;2025-10-11;12:08:35;36.00;37.70
86;Pico W_F0BB;2025-10-11;12:08:56;35.40;38.40
87;Pico W_F0BB;2025-10-11;12:09:16;34.80;38.70
88;Pico W_F0BB;2025-10-11;12:09:36;34.40;39.50
89;Pico W_F0BB;2025-10-11;12:09:57;34.10;39.90
90;Pico W_F0BB;2025-10-11;12:10:17;33.60;40.20
91;Pico W_F0BB;2025-10-11;12:10:37;33.50;41.70
92;Pico W_F0BB;2025-10-11;12:10:58;33.30;41.80
93;Pico W_F0BB;2025-10-11;12:11:18;33.10;42.60
94;Pico W_F0BB;2025-10-11;12:11:38;32.80;41.40
95;Pico W_F0BB;2025-10-11;12:11:59;32.30;41.90
96;Pico W_F0BB;2025-10-11;12:12:19;31.90;43.50
97;Pico W_F0BB;2025-10-11;12:12:39;31.50;43.60
98;Pico W_F0BB;2025-10-11;12:12:59;31.20;44.30
99;Pico W_F0BB;2025-10-11;12:13:20;31.10;45.70
100;Pico W_F0BB;2025-10-11;12:13:40;30.90;45.50
101;Pico W_F0BB;2025-10-11;12:14:00;30.60;45.50
102;Pico W_F0BB;2025-10-11;12:14:21;30.30;46.80
103;Pico W_F0BB;2025-10-11;12:14:41;30.00;46.60
104;Pico W_F0BB;2025-10-11;12:15:01;29.90;47.40
105;Pico W_F0BB;2025-10-11;12:15:22;29.80;49.30
106;Pico W_F0BB;2025-10-11;12:15:42;29.90;48.70
107;Pico W_F0BB;2025-10-11;12:16:02;30.00;49.70
108;Pico W_F0BB;2025-10-11;12:16:23;30.00;49.30
109;Pico W_F0BB;2025-10-11;12:16:43;30.20;49.30
110;Pico W_F0BB;2025-10-11;12:17:03;30.20;48.20
111;Pico W_F0BB;2025-10-11;12:17:23;30.20;48.10
112;Pico W_F0BB;2025-10-11;12:17:44;30.20;48.00
113;Pico W_F0BB;2025-10-11;12:18:04;30.30;47.90
114;Pico W_F0BB;2025-10-11;12:18:24;30.30;47.80
115;Pico W_F0BB;2025-10-11;12:18:45;30.30;48.20
116;Pico W_F0BB;2025-10-11;12:19:05;30.40;48.10
117;Pico W_F0BB;2025-10-11;12:19:25;30.50;48.40
118;Pico W_F0BB;2025-10-11;12:19:46;30.60;47.50
119;Pico W_F0BB;2025-10-11;12:20:06;30.80;46.80
120;Pico W_F0BB;2025-10-11;12:20:26;31.20;46.60
121;Pico W_F0BB;2025-10-11;12:20:46;31.60;46.00
122;Pico W_F0BB;2025-10-11;12:21:07;32.10;46.10
123;Pico W_F0BB;2025-10-11;12:21:27;32.50;44.80
124;Pico W_F0BB;2025-10-11;12:21:47;33.00;44.30
125;Pico W_F0BB;2025-10-11;12:22:08;33.30;43.30
126;Pico W_F0BB;2025-10-11;12:22:28;33.60;43.20
127;Pico W_F0BB;2025-10-11;12:22:48;33.60;42.00
128;Pico W_F0BB;2025-10-11;12:23:09;33.80;43.00
129;Pico W_F0BB;2025-10-11;12:23:29;34.00;41.50
130;Pico W_F0BB;2025-10-11;12:23:49;34.10;41.70
131;Pico W_F0BB;2025-10-11;12:24:10;33.80;39.80
132;Pico W_F0BB;2025-10-11;12:24:30;33.90;40.20
133;Pico W_F0BB;2025-10-11;12:24:50;34.10;40.80
134;Pico W_F0BB;2025-10-11;12:25:10;34.50;40.60
135;Pico W_F0BB;2025-10-11;12:25:31;34.80;41.60
136;Pico W_F0BB;2025-10-11;12:25:51;35.00;40.50
137;Pico W_F0BB;2025-10-11;12:26:11;35.00;39.40
138;Pico W_F0BB;2025-10-11;12:26:32;35.00;40.50
139;Pico W_F0BB;2025-10-11;12:26:52;35.20;41.20
140;Pico W_F0BB;2025-10-11;12:27:12;35.40;39.20
141;Pico W_F0BB;2025-10-11;12:27:33;35.20;38.70
142;Pico W_F0BB;2025-10-11;12:27:53;35.30;38.80
143;Pico W_F0BB;2025-10-11;12:28:13;35.40;38.80
144;Pico W_F0BB;2025-10-11;12:28:33;35.60;38.80
145;Pico W_F0BB;2025-10-11;12:28:54;35.50;39.10
146;Pico W_F0BB;2025-10-11;12:29:14;35.50;39.10
147;Pico W_F0BB;2025-10-11;12:29:34;35.40;39.60
148;Pico W_F0BB;2025-10-11;12:29:55;35.40;38.80
149;Pico W_F0BB;2025-10-11;12:30:15;35.10;39.00
150;Pico W_F0BB;2025-10-11;12:30:35;34.60;39.40
151;Pico W_F0BB;2025-10-11;12:30:56;34.50;39.80
152;Pico W_F0BB;2025-10-11;12:31:16;34.80;40.40
153;Pico W_F0BB;2025-10-11;12:31:36;34.90;40.20
154;Pico W_F0BB;2025-10-11;12:31:57;35.00;39.60
155;Pico W_F0BB;2025-10-11;12:32:17;35.20;39.90
156;Pico W_F0BB;2025-10-11;12:32:37;35.30;39.20
157;Pico W_F0BB;2025-10-11;12:32:57;35.40;39.10
158;Pico W_F0BB;2025-10-11;12:33:18;35.30;38.90
159;Pico W_F0BB;2025-10-11;12:33:38;35.30;38.80
160;Pico W_F0BB;2025-10-11;12:33:58;35.30;38.90
161;Pico W_F0BB;2025-10-11;12:34:19;35.20;38.60
162;Pico W_F0BB;2025-10-11;12:34:39;35.10;38.70
163;Pico W_F0BB;2025-10-11;12:34:59;35.00;39.20
164;Pico W_F0BB;2025-10-11;12:35:20;35.10;39.90
165;Pico W_F0BB;2025-10-11;12:35:40;35.40;40.70
166;Pico W_F0BB;2025-10-11;12:36:00;35.80;39.60
167;Pico W_F0BB;2025-10-11;12:36:21;36.10;39.30
168;Pico W_F0BB;2025-10-11;12:36:41;36.00;38.20
169;Pico W_F0BB;2025-10-11;12:37:01;36.00;38.30
170;Pico W_F0BB;2025-10-11;12:37:21;36.00;38.50
171;Pico W_F0BB;2025-10-11;12:37:42;36.20;38.20
172;Pico W_F0BB;2025-10-11;12:38:02;36.40;39.00
173;Pico W_F0BB;2025-10-11;12:38:22;36.50;37.90
174;Pico W_F0BB;2025-10-11;12:38:43;36.40;38.10
175;Pico W_F0BB;2025-10-11;12:39:03;36.30;37.80
176;Pico W_F0BB;2025-10-11;12:39:23;36.20;38.70
177;Pico W_F0BB;2025-10-11;12:39:44;36.50;37.80
178;Pico W_F0BB;2025-10-11;12:40:04;36.60;38.20
179;Pico W_F0BB;2025-10-11;12:40:24;36.80;37.80
180;Pico W_F0BB;2025-10-11;12:40:44;37.10;37.00
181;Pico W_F0BB;2025-10-11;12:41:05;37.40;37.40
182;Pico W_F0BB;2025-10-11;12:41:25;37.60;36.10
183;Pico W_F0BB;2025-10-11;12:41:45;37.80;36.10
184;Pico W_F0BB;2025-10-11;12:42:06;37.90;36.10
185;Pico W_F0BB;2025-10-11;12:42:26;38.10;36.40
