[2025-10-13 09:50:53] Dispositivo: Pico W_11f60f, Leitura: 1, Horario: 2025-10-13 09:50:54, Temp: 25.2, Umid: 69.3
[2025-10-13 09:51:16] Dispositivo: Pico W_11f60f, Leitura: 2, Horario: 2025-10-13 09:51:16, Temp: 25.2, Umid: 69.7
[2025-10-13 09:51:38] Dispositivo: Pico W_11f60f, Leitura: 3, Horario: 2025-10-13 09:51:39, Temp: 25.2, Umid: 69.5
[2025-10-13 09:53:37] Dispositivo: Pico W_11f60f, Leitura: 4, Horario: 2025-10-13 09:52:01, Temp: 25.2, Umid: 69.3
[2025-10-13 09:53:37] Dispositivo: Pico W_11f60f, Leitura: 5, Horario: 2025-10-13 09:52:23, Temp: 25.2, Umid: 69.5
[2025-10-13 09:53:37] Dispositivo: Pico W_11f60f, Leitura: 6, Horario: 2025-10-13 09:52:46, Temp: 25.0, Umid: 69.6
[2025-10-13 09:53:37] Dispositivo: Pico W_11f60f, Leitura: 7, Horario: 2025-10-13 09:53:08, Temp: 24.7, Umid: 70.1
[2025-10-13 09:53:37] Dispositivo: Pico W_11f60f, Leitura: 8, Horario: 2025-10-13 09:53:30, Temp: 24.5, Umid: 70.9
[2025-10-13 09:53:52] Dispositivo: Pico W_11f60f, Leitura: 9, Horario: 2025-10-13 09:53:53, Temp: 24.4, Umid: 71.9
[2025-10-13 09:54:14] Dispositivo: Pico W_11f60f, Leitura: 10, Horario: 2025-10-13 09:54:15, Temp: 24.2, Umid: 72.3
[2025-10-13 09:54:36] Dispositivo: Pico W_11f60f, Leitura: 11, Horario: 2025-10-13 09:54:37, Temp: 24.1, Umid: 73.0
[2025-10-13 09:54:59] Dispositivo: Pico W_11f60f, Leitura: 12, Horario: 2025-10-13 09:55:00, Temp: 24.0, Umid: 73.3
[2025-10-13 09:55:23] Dispositivo: Pico W_11f60f, Leitura: 13, Horario: 2025-10-13 09:55:22, Temp: 23.9, Umid: 73.6
[2025-10-13 09:55:43] Dispositivo: Pico W_11f60f, Leitura: 14, Horario: 2025-10-13 09:55:44, Temp: 23.8, Umid: 73.9
[2025-10-13 09:56:06] Dispositivo: Pico W_11f60f, Leitura: 15, Horario: 2025-10-13 09:56:06, Temp: 23.8, Umid: 74.4
[2025-10-13 09:56:28] Dispositivo: Pico W_11f60f, Leitura: 16, Horario: 2025-10-13 09:56:29, Temp: 23.8, Umid: 74.5
[2025-10-13 09:56:50] Dispositivo: Pico W_11f60f, Leitura: 17, Horario: 2025-10-13 09:56:51, Temp: 23.7, Umid: 74.5
[2025-10-13 09:57:13] Dispositivo: Pico W_11f60f, Leitura: 18, Horario: 2025-10-13 09:57:13, Temp: 23.7, Umid: 74.9
[2025-10-13 09:57:35] Dispositivo: Pico W_11f60f, Leitura: 19, Horario: 2025-10-13 09:57:36, Temp: 23.7, Umid: 75.1
[2025-10-13 09:57:57] Dispositivo: Pico W_11f60f, Leitura: 20, Horario: 2025-10-13 09:57:58, Temp: 23.7, Umid: 75.2
[2025-10-13 09:58:20] Dispositivo: Pico W_11f60f, Leitura: 21, Horario: 2025-10-13 09:58:20, Temp: 23.7, Umid: 75.4
[2025-10-13 09:58:42] Dispositivo: Pico W_11f60f, Leitura: 22, Horario: 2025-10-13 09:58:43, Temp: 23.6, Umid: 75.8
[2025-10-13 09:59:04] Dispositivo: Pico W_11f60f, Leitura: 23, Horario: 2025-10-13 09:59:05, Temp: 23.6, Umid: 75.9
