Contagem;Dispositivo;Data;Hora;Temperatura;Umidade
15;Pico W_F0BB;13/10/2025;09:58:25;24.8;69.6
16;Pico W_F0BB;13/10/2025;09:58:45;24.8;69.4
17;Pico W_F0BB;13/10/2025;09:59:06;24.9;69.3
18;Pico W_F0BB;13/10/2025;09:59:26;24.9;69.1
19;Pico W_F0BB;13/10/2025;09:59:46;24.9;69
20;Pico W_F0BB;13/10/2025;10:00:07;24.9;68.8
21;Pico W_F0BB;13/10/2025;10:00:27;24.9;68.9
22;Pico W_F0BB;13/10/2025;10:00:47;25;69.1
23;Pico W_F0BB;13/10/2025;10:01:08;25;69
24;Pico W_F0BB;13/10/2025;10:01:28;25;68.9
25;Pico W_F0BB;13/10/2025;10:01:48;25.1;68.8
26;Pico W_F0BB;13/10/2025;10:02:08;25.1;68.7
27;Pico W_F0BB;13/10/2025;10:02:29;25.1;68.6
28;Pico W_F0BB;13/10/2025;10:02:49;25.1;68.6
29;Pico W_F0BB;13/10/2025;10:03:09;25.1;68.5
30;Pico W_F0BB;13/10/2025;10:03:30;25.1;68.6
31;Pico W_F0BB;13/10/2025;10:03:50;25.1;68.6
32;Pico W_F0BB;13/10/2025;10:04:10;25.1;68.6
33;Pico W_F0BB;13/10/2025;10:04:31;25.1;68.5
34;Pico W_F0BB;13/10/2025;10:04:51;25.1;68.5
35;Pico W_F0BB;13/10/2025;10:05:11;25.1;68.5
36;Pico W_F0BB;13/10/2025;10:05:32;25.1;68.6
37;Pico W_F0BB;13/10/2025;10:05:52;25;68.5
38;Pico W_F0BB;13/10/2025;10:06:12;25;68.6
39;Pico W_F0BB;13/10/2025;10:06:32;25;68.7
40;Pico W_F0BB;13/10/2025;10:06:53;25;68.7
41;Pico W_F0BB;13/10/2025;10:07:13;25;68.7
42;Pico W_F0BB;13/10/2025;10:07:33;25;68.7
43;Pico W_F0BB;13/10/2025;10:07:54;25;68.5
44;Pico W_F0BB;13/10/2025;10:08:14;25;68.7
45;Pico W_F0BB;13/10/2025;10:08:34;25;68.8
46;Pico W_F0BB;13/10/2025;10:08:55;25;68.8
47;Pico W_F0BB;13/10/2025;10:09:15;25;68.8
48;Pico W_F0BB;13/10/2025;10:09:35;25;68.7
49;Pico W_F0BB;13/10/2025;10:09:56;25;68.8
50;Pico W_F0BB;13/10/2025;10:10:16;25;68.8
51;Pico W_F0BB;13/10/2025;10:10:36;25;68.7
52;Pico W_F0BB;13/10/2025;10:10:56;25;69
53;Pico W_F0BB;13/10/2025;10:11:17;25;69
54;Pico W_F0BB;13/10/2025;10:11:37;25;68.9
55;Pico W_F0BB;13/10/2025;10:11:57;25;68.7
56;Pico W_F0BB;13/10/2025;10:12:18;24.9;68.8
57;Pico W_F0BB;13/10/2025;10:12:38;24.9;68.8
58;Pico W_F0BB;13/10/2025;10:12:58;24.9;69
59;Pico W_F0BB;13/10/2025;10:13:19;24.9;68.9
60;Pico W_F0BB;13/10/2025;10:13:39;24.9;69
61;Pico W_F0BB;13/10/2025;10:13:59;24.9;69.1
62;Pico W_F0BB;13/10/2025;10:14:19;25;69
63;Pico W_F0BB;13/10/2025;10:14:40;25;68.7
64;Pico W_F0BB;13/10/2025;10:15:00;25;68.8
65;Pico W_F0BB;13/10/2025;10:15:20;25;68.8
66;Pico W_F0BB;13/10/2025;10:15:41;24.9;68.7
67;Pico W_F0BB;13/10/2025;10:16:01;24.9;68.9
68;Pico W_F0BB;13/10/2025;10:16:21;24.9;68.9
69;Pico W_F0BB;13/10/2025;10:16:42;24.9;69
70;Pico W_F0BB;13/10/2025;10:17:02;25;68.9
71;Pico W_F0BB;13/10/2025;10:17:22;25;68.9
72;Pico W_F0BB;13/10/2025;10:17:43;25;68.8
73;Pico W_F0BB;13/10/2025;10:18:03;25;68.9
74;Pico W_F0BB;13/10/2025;10:18:23;25;68.7
75;Pico W_F0BB;13/10/2025;10:18:43;24.9;68.7
76;Pico W_F0BB;13/10/2025;10:19:04;24.9;68.9
77;Pico W_F0BB;13/10/2025;10:19:24;24.9;69
78;Pico W_F0BB;13/10/2025;10:19:44;24.7;68.8
79;Pico W_F0BB;13/10/2025;10:20:05;24.6;69.4
80;Pico W_F0BB;13/10/2025;10:20:25;24.5;69.5
81;Pico W_F0BB;13/10/2025;10:20:45;24.4;69.6
82;Pico W_F0BB;13/10/2025;10:21:06;24.3;70
83;Pico W_F0BB;13/10/2025;10:21:26;24.3;70.2
84;Pico W_F0BB;13/10/2025;10:21:46;24.4;70.3
85;Pico W_F0BB;13/10/2025;10:22:06;24.5;70.1
86;Pico W_F0BB;13/10/2025;10:22:27;24.5;70
87;Pico W_F0BB;13/10/2025;10:22:47;24.6;69.9
88;Pico W_F0BB;13/10/2025;10:23:07;24.7;69.7
89;Pico W_F0BB;13/10/2025;10:23:28;24.6;69.7
90;Pico W_F0BB;13/10/2025;10:23:48;24.6;69.6
91;Pico W_F0BB;13/10/2025;10:24:08;24.7;69.6
92;Pico W_F0BB;13/10/2025;10:24:29;24.8;69.5
93;Pico W_F0BB;13/10/2025;10:24:49;24.8;69.4
94;Pico W_F0BB;13/10/2025;10:25:09;24.8;69.4
95;Pico W_F0BB;13/10/2025;10:25:30;24.8;69.2
96;Pico W_F0BB;13/10/2025;10:25:50;24.9;69
97;Pico W_F0BB;13/10/2025;10:26:10;24.9;68.9
98;Pico W_F0BB;13/10/2025;10:26:30;25;68.9
99;Pico W_F0BB;13/10/2025;10:26:51;24.9;68.7
100;Pico W_F0BB;13/10/2025;10:27:11;24.8;69.1
101;Pico W_F0BB;13/10/2025;10:27:31;24.7;69.5
102;Pico W_F0BB;13/10/2025;10:27:52;24.6;70.1
103;Pico W_F0BB;13/10/2025;10:28:12;24.5;70.4
104;Pico W_F0BB;13/10/2025;10:28:32;24.4;70.4
105;Pico W_F0BB;13/10/2025;10:28:53;24.5;70.4
106;Pico W_F0BB;13/10/2025;10:29:13;24.5;70.2
107;Pico W_F0BB;13/10/2025;10:29:33;24.6;70.1
108;Pico W_F0BB;13/10/2025;10:29:54;24.7;69.9
109;Pico W_F0BB;13/10/2025;10:30:14;24.7;70
110;Pico W_F0BB;13/10/2025;10:30:34;24.7;69.6
111;Pico W_F0BB;13/10/2025;10:30:54;24.9;69.5
112;Pico W_F0BB;13/10/2025;10:31:15;24.9;69.3
113;Pico W_F0BB;13/10/2025;10:31:35;24.9;69.1
114;Pico W_F0BB;13/10/2025;10:31:55;25;69
115;Pico W_F0BB;13/10/2025;10:32:16;25;68.9
116;Pico W_F0BB;13/10/2025;10:32:36;25;68.8
117;Pico W_F0BB;13/10/2025;10:32:56;25;68.8
118;Pico W_F0BB;13/10/2025;10:33:17;25.1;68.7
119;Pico W_F0BB;13/10/2025;10:33:37;25.1;68.6
120;Pico W_F0BB;13/10/2025;10:33:57;25.1;68.5
121;Pico W_F0BB;13/10/2025;10:34:17;25.1;68.6
122;Pico W_F0BB;13/10/2025;10:34:38;25.1;68.6
123;Pico W_F0BB;13/10/2025;10:34:58;25.1;68.7
124;Pico W_F0BB;13/10/2025;10:35:18;25.1;68.7
125;Pico W_F0BB;13/10/2025;10:35:39;25;68.7
126;Pico W_F0BB;13/10/2025;10:35:59;25.1;68.9
127;Pico W_F0BB;13/10/2025;10:36:19;25;68.9
128;Pico W_F0BB;13/10/2025;10:36:40;25;69
129;Pico W_F0BB;13/10/2025;10:37:00;25;69.1
130;Pico W_F0BB;13/10/2025;10:37:20;25;69.1
131;Pico W_F0BB;13/10/2025;10:37:41;25;69.2
132;Pico W_F0BB;13/10/2025;10:38:01;25;69.2
133;Pico W_F0BB;13/10/2025;10:38:21;25;69.3
134;Pico W_F0BB;13/10/2025;10:38:41;24.9;69.5
135;Pico W_F0BB;13/10/2025;10:39:02;24.9;69.6
136;Pico W_F0BB;13/10/2025;10:39:22;24.9;69.7
137;Pico W_F0BB;13/10/2025;10:39:42;24.9;69.7
138;Pico W_F0BB;13/10/2025;10:40:03;24.9;69.7
139;Pico W_F0BB;13/10/2025;10:40:23;25;69.7
140;Pico W_F0BB;13/10/2025;10:40:43;25;69.6
141;Pico W_F0BB;13/10/2025;10:41:04;25;69.7
142;Pico W_F0BB;13/10/2025;10:41:24;25;69.7
143;Pico W_F0BB;13/10/2025;10:41:44;25;69.8
144;Pico W_F0BB;13/10/2025;10:42:05;24.9;69.8
145;Pico W_F0BB;13/10/2025;10:42:25;24.9;69.8
146;Pico W_F0BB;13/10/2025;10:42:45;24.9;70
147;Pico W_F0BB;13/10/2025;10:43:05;24.9;70
148;Pico W_F0BB;13/10/2025;10:43:26;24.9;70
149;Pico W_F0BB;13/10/2025;10:43:46;25;70
150;Pico W_F0BB;13/10/2025;10:44:06;24.9;69.9
151;Pico W_F0BB;13/10/2025;10:44:27;25;69.9
152;Pico W_F0BB;13/10/2025;10:44:47;24.9;70
153;Pico W_F0BB;13/10/2025;10:45:07;24.8;70.2
154;Pico W_F0BB;13/10/2025;10:45:28;24.8;70.2
155;Pico W_F0BB;13/10/2025;10:45:48;24.8;70.4
156;Pico W_F0BB;13/10/2025;10:46:08;24.8;70.4
157;Pico W_F0BB;13/10/2025;10:46:28;24.9;70.4
158;Pico W_F0BB;13/10/2025;10:46:49;24.9;70.4
159;Pico W_F0BB;13/10/2025;10:47:09;24.9;70.4
160;Pico W_F0BB;13/10/2025;10:47:29;24.9;70.3
161;Pico W_F0BB;13/10/2025;10:47:50;24.9;70.3
162;Pico W_F0BB;13/10/2025;10:48:10;25;70.3
163;Pico W_F0BB;13/10/2025;10:48:30;25;70
164;Pico W_F0BB;13/10/2025;10:48:51;24.9;70.1
165;Pico W_F0BB;13/10/2025;10:49:11;24.9;70.3
166;Pico W_F0BB;13/10/2025;10:49:31;24.9;70.5
167;Pico W_F0BB;13/10/2025;10:49:52;24.8;70.4
168;Pico W_F0BB;13/10/2025;10:50:12;24.7;70.6
169;Pico W_F0BB;13/10/2025;10:50:32;24.8;70.6
170;Pico W_F0BB;13/10/2025;10:50:52;24.8;70.7
171;Pico W_F0BB;13/10/2025;10:51:13;24.8;70.6
172;Pico W_F0BB;13/10/2025;10:51:33;24.9;70.6
173;Pico W_F0BB;13/10/2025;10:51:53;24.9;70.5
174;Pico W_F0BB;13/10/2025;10:52:14;24.9;70.4
175;Pico W_F0BB;13/10/2025;10:52:34;24.9;70.3
176;Pico W_F0BB;13/10/2025;10:52:54;24.9;70.3
177;Pico W_F0BB;13/10/2025;10:53:15;24.7;70.5
178;Pico W_F0BB;13/10/2025;10:53:35;24.7;70.8
179;Pico W_F0BB;13/10/2025;10:53:55;24.6;71
180;Pico W_F0BB;13/10/2025;10:54:16;24.6;71.2
181;Pico W_F0BB;13/10/2025;10:54:36;24.6;71.3
182;Pico W_F0BB;13/10/2025;10:54:56;24.6;71.3
183;Pico W_F0BB;13/10/2025;10:55:16;24.6;71.3
184;Pico W_F0BB;13/10/2025;10:55:37;24.7;71.1
185;Pico W_F0BB;13/10/2025;10:55:57;24.8;70.9
186;Pico W_F0BB;13/10/2025;10:56:17;24.9;70.7
187;Pico W_F0BB;13/10/2025;10:56:38;24.9;70.7
188;Pico W_F0BB;13/10/2025;10:56:58;24.9;70.2
189;Pico W_F0BB;13/10/2025;10:57:18;24.9;70.3
190;Pico W_F0BB;13/10/2025;10:57:39;24.9;70.5
191;Pico W_F0BB;13/10/2025;10:57:59;25;70.3
192;Pico W_F0BB;13/10/2025;10:58:19;25;70.2
193;Pico W_F0BB;13/10/2025;10:58:39;25.1;70
194;Pico W_F0BB;13/10/2025;10:59:00;25.2;69.9
195;Pico W_F0BB;13/10/2025;10:59:20;25.2;69.7
196;Pico W_F0BB;13/10/2025;10:59:40;25.2;69.6
197;Pico W_F0BB;13/10/2025;11:00:01;25;69.3
198;Pico W_F0BB;13/10/2025;11:00:21;24.8;69.6
199;Pico W_F0BB;13/10/2025;11:00:41;24.5;70.2
200;Pico W_F0BB;13/10/2025;11:01:02;24.3;70.8
201;Pico W_F0BB;13/10/2025;11:01:22;24.2;71.4
202;Pico W_F0BB;13/10/2025;11:01:42;24.2;71.4
203;Pico W_F0BB;13/10/2025;11:02:03;24.3;71.7
204;Pico W_F0BB;13/10/2025;11:02:23;24.4;71.7
205;Pico W_F0BB;13/10/2025;11:02:43;24.5;71.3
206;Pico W_F0BB;13/10/2025;11:03:03;24.6;71
207;Pico W_F0BB;13/10/2025;11:03:24;24.6;71
208;Pico W_F0BB;13/10/2025;11:03:44;24.7;71
209;Pico W_F0BB;13/10/2025;11:04:04;24.7;71
210;Pico W_F0BB;13/10/2025;11:04:25;24.8;70.6
211;Pico W_F0BB;13/10/2025;11:04:45;24.9;70.3
212;Pico W_F0BB;13/10/2025;11:05:05;25.1;70.2
213;Pico W_F0BB;13/10/2025;11:05:26;25.2;69.8
214;Pico W_F0BB;13/10/2025;11:05:46;25.2;69.3
215;Pico W_F0BB;13/10/2025;11:06:06;25.1;69.3
216;Pico W_F0BB;13/10/2025;11:06:27;25;69.5
217;Pico W_F0BB;13/10/2025;11:06:47;25;69.7
218;Pico W_F0BB;13/10/2025;11:07:07;25;69.8
219;Pico W_F0BB;13/10/2025;11:07:27;25.1;69.4
220;Pico W_F0BB;13/10/2025;11:07:48;25.1;69.2
221;Pico W_F0BB;13/10/2025;11:08:08;25;69
222;Pico W_F0BB;13/10/2025;11:08:28;24.9;69.5
223;Pico W_F0BB;13/10/2025;11:08:49;25;69.6
224;Pico W_F0BB;13/10/2025;11:09:09;24.8;69.2
225;Pico W_F0BB;13/10/2025;11:09:29;24.6;69.7
226;Pico W_F0BB;13/10/2025;11:09:50;24.6;70.3
227;Pico W_F0BB;13/10/2025;11:10:10;24.6;70.5
228;Pico W_F0BB;13/10/2025;11:10:30;24.6;70.5
229;Pico W_F0BB;13/10/2025;11:10:50;24.7;70.4
230;Pico W_F0BB;13/10/2025;11:11:11;24.9;70.1
231;Pico W_F0BB;13/10/2025;11:11:31;25;69.8
232;Pico W_F0BB;13/10/2025;11:11:51;25.2;69.5
233;Pico W_F0BB;13/10/2025;11:12:12;25.2;69.4
234;Pico W_F0BB;13/10/2025;11:12:32;25.2;69.3
235;Pico W_F0BB;13/10/2025;11:12:52;25.1;68.9
236;Pico W_F0BB;13/10/2025;11:13:13;25;69.2
237;Pico W_F0BB;13/10/2025;11:13:33;25.1;69.4
238;Pico W_F0BB;13/10/2025;11:13:53;25.2;69.3
239;Pico W_F0BB;13/10/2025;11:14:14;25.1;69
240;Pico W_F0BB;13/10/2025;11:14:34;25;68.9
241;Pico W_F0BB;13/10/2025;11:14:54;24.9;69.3
242;Pico W_F0BB;13/10/2025;11:15:14;24.8;69.7
243;Pico W_F0BB;13/10/2025;11:15:35;24.7;70
244;Pico W_F0BB;13/10/2025;11:15:55;24.8;70
245;Pico W_F0BB;13/10/2025;11:16:15;24.9;70.1
246;Pico W_F0BB;13/10/2025;11:16:36;25;70
247;Pico W_F0BB;13/10/2025;11:16:56;25.1;69.7
248;Pico W_F0BB;13/10/2025;11:17:16;25.2;69.3
249;Pico W_F0BB;13/10/2025;11:17:37;25.3;69.1
250;Pico W_F0BB;13/10/2025;11:17:57;25.4;68.8
251;Pico W_F0BB;13/10/2025;11:18:17;25.4;68.6
252;Pico W_F0BB;13/10/2025;11:18:38;25.5;68.3
253;Pico W_F0BB;13/10/2025;11:18:58;25.5;68.2
254;Pico W_F0BB;13/10/2025;11:19:18;25.5;67.9
255;Pico W_F0BB;13/10/2025;11:19:38;25.3;68.1
256;Pico W_F0BB;13/10/2025;11:19:59;25.2;68.3
257;Pico W_F0BB;13/10/2025;11:20:19;25.2;68.7
258;Pico W_F0BB;13/10/2025;11:20:39;25.2;68.9
259;Pico W_F0BB;13/10/2025;11:21:00;25.3;68.8
260;Pico W_F0BB;13/10/2025;11:21:20;25.4;68.7
261;Pico W_F0BB;13/10/2025;11:21:40;25.4;68.6
262;Pico W_F0BB;13/10/2025;11:22:01;25.4;68.5
