1034,2025-10-04,19:20:43,21.00,82.10
1035,2025-10-04,19:21:03,21.00,82.20
1036,2025-10-04,19:21:23,20.90,81.60
1037,2025-10-04,19:21:43,20.90,81.10
1038,2025-10-04,19:22:03,20.90,80.80
1039,2025-10-04,19:22:23,20.90,80.90
1040,2025-10-04,19:22:43,20.90,80.90
1041,2025-10-04,19:23:03,20.90,81.00
1042,2025-10-04,19:23:23,20.90,80.60
1043,2025-10-04,19:23:43,20.90,80.60
1044,2025-10-04,19:24:03,20.90,80.70
1045,2025-10-04,19:24:23,20.90,81.00
1046,2025-10-04,19:24:43,20.90,80.80
1047,2025-10-04,19:25:03,20.90,80.80
1048,2025-10-04,19:25:23,20.80,80.80
1049,2025-10-04,19:25:43,20.80,81.10
1050,2025-10-04,19:26:03,20.90,81.10
1051,2025-10-04,19:26:23,20.90,81.10
1052,2025-10-04,19:26:43,20.80,81.20
1053,2025-10-04,19:27:03,20.90,81.30
1054,2025-10-04,19:27:23,20.90,81.30
1055,2025-10-04,19:27:43,20.80,81.30
1056,2025-10-04,19:28:03,20.80,81.20
1057,2025-10-04,19:28:23,20.80,81.10
1058,2025-10-04,19:28:43,20.80,80.90
1059,2025-10-04,19:29:03,20.80,80.90
1060,2025-10-04,19:29:23,20.80,80.90
1061,2025-10-04,19:29:43,20.80,80.80
1062,2025-10-04,19:30:03,20.80,81.10
1063,2025-10-04,19:30:23,20.80,81.70
1064,2025-10-04,19:30:43,20.80,82.00
1065,2025-10-04,19:31:03,20.80,82.20
1066,2025-10-04,19:31:23,20.80,82.00
1067,2025-10-04,19:31:43,20.80,81.50
1068,2025-10-04,19:32:03,20.80,81.20
1069,2025-10-04,19:32:23,20.80,81.20
1070,2025-10-04,19:32:43,20.80,81.10
1071,2025-10-04,19:33:03,20.80,81.40
1072,2025-10-04,19:33:23,20.80,81.70
1073,2025-10-04,19:33:43,20.80,82.20
1074,2025-10-04,19:34:03,20.80,82.70
1075,2025-10-04,19:34:23,20.80,82.80
1076,2025-10-04,19:34:43,20.70,83.10
1077,2025-10-04,19:35:03,20.80,83.30
1078,2025-10-04,19:35:23,20.70,83.50
1079,2025-10-04,19:35:43,20.70,83.50
1080,2025-10-04,19:36:03,20.70,83.30
1081,2025-10-04,19:36:23,20.70,83.20
1082,2025-10-04,19:36:43,20.70,83.30
1083,2025-10-04,19:37:03,20.70,83.10
1084,2025-10-04,19:37:23,20.70,83.00
1085,2025-10-04,19:37:43,20.70,83.00
1086,2025-10-04,19:38:03,20.70,83.00
1087,2025-10-04,19:38:23,20.70,82.80
1088,2025-10-04,19:38:43,20.70,82.50
1089,2025-10-04,19:39:03,20.70,82.50
1090,2025-10-04,19:39:23,20.70,82.60
1091,2025-10-04,19:39:43,20.70,82.10
1092,2025-10-04,19:40:03,20.70,82.10
1093,2025-10-04,19:40:23,20.60,82.20
1094,2025-10-04,19:40:43,20.70,82.30
1095,2025-10-04,19:41:03,20.60,82.20
1096,2025-10-04,19:41:23,20.60,82.30
1097,2025-10-04,19:41:43,20.60,82.30
1098,2025-10-04,19:42:03,20.60,82.90
1099,2025-10-04,19:42:23,20.60,83.00
1100,2025-10-04,19:42:43,20.60,82.70
1101,2025-10-04,19:43:03,20.60,82.60
1102,2025-10-04,19:43:23,20.60,82.50
1103,2025-10-04,19:43:43,20.60,82.60
1104,2025-10-04,19:44:03,20.60,82.80
1105,2025-10-04,19:44:23,20.60,82.90
1106,2025-10-04,19:44:43,20.60,82.90
1107,2025-10-04,19:45:03,20.60,82.80
1108,2025-10-04,19:45:23,20.60,82.80
1109,2025-10-04,19:45:43,20.60,82.70
1110,2025-10-04,19:46:03,20.60,82.50
1111,2025-10-04,19:46:23,20.60,82.30
1112,2025-10-04,19:46:43,20.60,82.30
1113,2025-10-04,19:47:03,20.60,82.30
1114,2025-10-04,19:47:23,20.60,82.20
1115,2025-10-04,19:47:43,20.50,82.00
1116,2025-10-04,19:48:03,20.50,82.10
1117,2025-10-04,19:48:23,20.50,82.30
1118,2025-10-04,19:48:43,20.50,82.40
1119,2025-10-04,19:49:03,20.50,82.60
1120,2025-10-04,19:49:23,20.50,82.70
1121,2025-10-04,19:49:43,20.50,82.40
1122,2025-10-04,19:50:03,20.50,82.10
1123,2025-10-04,19:50:23,20.50,82.00
1124,2025-10-04,19:50:43,20.50,81.80
1125,2025-10-04,19:51:03,20.50,81.70
1126,2025-10-04,19:51:23,20.50,82.00
1127,2025-10-04,19:51:43,20.50,82.10
1128,2025-10-04,19:52:03,20.40,81.90
1129,2025-10-04,19:52:23,20.50,81.50
1130,2025-10-04,19:52:43,20.50,81.30
1131,2025-10-04,19:53:03,20.40,81.20
1132,2025-10-04,19:53:23,20.50,81.40
1133,2025-10-04,19:53:43,20.40,81.70
1134,2025-10-04,19:54:03,20.40,81.60
1135,2025-10-04,19:54:23,20.40,81.80
1136,2025-10-04,19:54:43,20.40,82.20
1137,2025-10-04,19:55:03,20.40,82.50
1138,2025-10-04,19:55:23,20.40,82.90
1139,2025-10-04,19:55:43,20.40,82.70
1140,2025-10-04,19:56:03,20.40,82.60
1141,2025-10-04,19:56:23,20.40,82.70
1142,2025-10-04,19:56:43,20.40,83.20
1143,2025-10-04,19:57:03,20.40,83.80
1144,2025-10-04,19:57:23,20.40,83.60
1145,2025-10-04,19:57:43,20.30,83.20
1146,2025-10-04,19:58:03,20.30,83.50
1147,2025-10-04,19:58:23,20.30,83.70
1148,2025-10-04,19:58:43,20.30,83.60
1149,2025-10-04,19:59:03,20.30,84.00
1150,2025-10-04,19:59:23,20.30,84.80
1151,2025-10-04,19:59:43,20.30,85.00
1152,2025-10-04,20:00:03,20.30,85.10
1153,2025-10-04,20:00:23,20.30,85.10
1154,2025-10-04,20:00:43,20.20,85.20
